opendb_id,metadata_name,metadata_manufacturer,metadata_series,metadata_variant,metadata_releaseYear,_source_file,cache,capacity,form_factor,general_product_information_amazon_sku,general_product_information_bestbuy_sku,general_product_information_ibuypower_sku,general_product_information_manufacturer_url,general_product_information_newegg_sku,general_product_information_walmart_sku,interface,lighting,metadata_last_manually_spec_verified_at,metadata_part_numbers,nvme,storage_type,type
b969ee54-4888-48dd-853f-08ef18685213,Crucial T705 W/Heatsink 2TB SSD M.2-2280 PCIe 5.0 X4 NVMe,Crucial,T705,2000GB,,b969ee54-4888-48dd-853f-08ef18685213.json,,2000,M.2-2280,B0CTS93WML,,,,N82E16820156401,5474062317,M.2 PCIe 5.0 x4,,,CT2000T705SSD5,True,SSD,SSD
b969ee72-fd53-4ad5-a6b6-243d23d669f5,Gigabyte AI TOP 100E 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,Gigabyte,AI,1000GB,,b969ee72-fd53-4ad5-a6b6-243d23d669f5.json,,1000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,AI100E1TB,True,SSD,SSD
b97cbc42-ee08-4bae-b1db-86e1a9229fce,Western Digital Green SN350 1 TB M.2-2280 SSD PCIe 3.0 X4 NVMe,Western Digital,Green,1000GB,,b97cbc42-ee08-4bae-b1db-86e1a9229fce.json,,1000,M.2-2280,B09DVQQL9G,,,,N82E16820250202,602373647,M.2 PCIe 3.0 x4,,,WDS100T3G0C,True,SSD,SSD
b98b29f3-7b2a-45ac-9a85-5e45f4bfe8e5,"Seagate SkyHawk AI 10TB 3.5"" HDD 7200RPM SATA 6.0 Gb/s",Seagate,SkyHawk,10000GB,,b98b29f3-7b2a-45ac-9a85-5e45f4bfe8e5.json,256,10000,"3.5""",B0776SG16F,,,,,401414573,SATA 6.0 Gb/s,,,ST10000VE0004,False,HDD,HDD
b9b9bf9d-077b-455f-bd19-1c0648ea349a,"PNY CS900 4TB SSD 2.5"" SATA",PNY,CS900,4000GB,,b9b9bf9d-077b-455f-bd19-1c0648ea349a.json,,4000,"2.5""",,,,,,,SATA 6.0 Gb/s,,,SSD7CS900-4TB-RB,False,SSD,SSD
b9c5c53f-dcd9-4a8e-ae3f-c2c23e9a82aa,"Lexar NQ100 960GB SSD 2.5"" SATA",Lexar,NQ100,960GB,,b9c5c53f-dcd9-4a8e-ae3f-c2c23e9a82aa.json,,960,"2.5""",B09329T7FL,,,,,858513511,SATA 6.0 Gb/s,,,LNQ100X960G-RNNNG | LNQ100X960G-RNNNU,False,SSD,SSD
b9c869ec-3a22-4ed0-82f0-d1d08cbcb2fc,"Samsung 850 Evo 500GB SSD 2.5"" SATA 6.0 Gb/s",Samsung,850,500GB,,b9c869ec-3a22-4ed0-82f0-d1d08cbcb2fc.json,,500,"2.5""",B00OBRE5UE,,,,9SIAADF6XS1488,,SATA 6.0 Gb/s,,,MZ-75E500B | AM | EU | MZ-75E500BW | MZ-75E500B/AM,False,SSD,SSD
b9d1e89f-bcfd-4427-8580-7d332618e0ef,"Western Digital Ultrastar DC HC550 16TB 3.5"" HDD 7200RPM SAS 12.0 Gb/s",Western Digital,Ultrastar,16000GB,,b9d1e89f-bcfd-4427-8580-7d332618e0ef.json,512,16000,"3.5""",B08H18YG3R,,,,,694036394,SAS 12.0 Gb/s,,,0F38357,False,HDD,HDD
ba067426-670a-4adc-98a1-65454ce8c37a,"Western Digital Purple Pro 22TB 3.5"" HDD 7200RPM SATA",Western Digital,Purple,22000GB,,ba067426-670a-4adc-98a1-65454ce8c37a.json,,22000,"3.5""",B0B5VYRJ6Q,,,,N82E16822234526,1931440230,SATA 6.0 Gb/s,,,WD221PURP | WD221PURP-SPB9SY0,False,HDD,HDD
ba1e13ca-2be6-4669-9459-2c36954b10e8,"Patriot P200 1TB SSD 2.5"" SATA",Patriot,P200,1000GB,,ba1e13ca-2be6-4669-9459-2c36954b10e8.json,,1000,"2.5""",,,,,,,SATA 6.0 Gb/s,,,P200S1TB25,False,SSD,SSD
ba267125-1095-45f5-a94c-d03f4ade96bc,"Western Digital Purple Surveillance 6TB HDD 3.5"" 5400 RPM SATA 6.0 Gb/s",Western Digital,Purple,6000GB,,ba267125-1095-45f5-a94c-d03f4ade96bc.json,,6000,"3.5""",B0C4WTF5N2,,,,1Z4-0002-01N54,3354572500,SATA 6.0 Gb/s,,,WD64PURZ | WD64PURZ-SPBWUY0,False,HDD,HDD
ba31bc39-d6a1-4cd4-a9b0-052493bee638,"Intel 320 600GB SSD 2.5"" SATA",Intel,320,600GB,,ba31bc39-d6a1-4cd4-a9b0-052493bee638.json,,600,"2.5""",B004U9YB02,,,,9SIBKYEK6R2778,,SATA 3.0 Gb/s,,,SSDSA2CW600G3B5 | SSDSA2CW600G310,False,SSD,SSD
ba35e3d7-eb24-468d-aad2-9a45fa8c92ac,"Seagate Pipeline HD 2TB HDD 3.5"" 5900RPM SATA",Seagate,Pipeline,2000GB,,ba35e3d7-eb24-468d-aad2-9a45fa8c92ac.json,,2000,"3.5""",,,,,,,SATA 3.0 Gb/s,,,ST2000VM002,False,HDD,HDD
ba41e08d-36d7-4666-b441-3d72df6ea59b,"Hitachi HUC101212CSS600 1.2TB 2.5"" HDD 10000RPM SAS",Hitachi,HUC101212CSS600,1000GB,,ba41e08d-36d7-4666-b441-3d72df6ea59b.json,,1000,"2.5""",B00B96LSDW,,,,,,SAS 6.0 Gb/s,,,0B25168,False,HDD,HDD
ba479f66-0754-426c-9cab-bc998888518a,SK Hynix Platinum P41 2TB M.2-2280 SSD PCIe 4.0 NVMe,SK Hynix,Platinum,2000GB,,ba479f66-0754-426c-9cab-bc998888518a.json,,2000,M.2-2280,B09QVD9V7R,,,,0D9-003U-00ME7,,M.2 PCIe 4.0 x4,,,SHPP41-2000GM-2 | HFS2T0GEJ9X,True,SSD,SSD
ba4d092b-9a89-419c-8434-77d760ec456e,XPG SX8200 Pro Series: 2TB Internal Solid State Drive PCIe Gen3x4 M.2 2280,XPG,SX8200 Pro Series,,0,ba4d092b-9a89-419c-8434-77d760ec456e.json,,512,M.2-2280,,6221150,,,,,M.2 PCIe 3.0 x4,,,ASX8200PNP-512GT-C,True,SSD,SSD
ba501d53-273a-4cbf-b207-980488c8943c,"Lexar NS100 120GB 2.5"" SSD SATA 6.0 Gb/s",Lexar,NS100,120GB,,ba501d53-273a-4cbf-b207-980488c8943c.json,,120,"2.5""",,,,,,,SATA 6.0 Gb/s,,,LNS100-120RBNA,False,SSD,SSD
ba517234-b211-4498-a412-26e73e93033b,ADATA Falcon 1TB SSD M.2-2280 PCIe 3.0 x4 NVMe,ADATA,Falcon,1000GB,,ba517234-b211-4498-a412-26e73e93033b.json,,1000,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,AFALCON-1T-C,True,SSD,SSD
ba5b7dde-aea8-40c7-9439-ce5cfd6007d9,Biwin NV7200 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,Biwin,NV7200,1000GB,,ba5b7dde-aea8-40c7-9439-ce5cfd6007d9.json,,1000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,NV7200-1TB,True,SSD,SSD
ba80901a-8a95-45fd-b4b6-5e8e37736f0a,"Toshiba X300 Pro 4TB 3.5"" HDD 7200RPM SATA 6.0 Gb/s",Toshiba,X300,4000GB,,ba80901a-8a95-45fd-b4b6-5e8e37736f0a.json,,4000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,HDWR440XZSTB,False,HDD,HDD
ba848844-7bcc-48ff-a449-296c4f566227,Seagate IronWolf 525 1TB M.2-2280 SSD PCIe 4.0 x4 NVMe,Seagate,IronWolf,1000GB,,ba848844-7bcc-48ff-a449-296c4f566227.json,,1000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,ZP1000NM3A002,True,SSD,SSD
ba9d73d4-2a58-4412-ab5b-559df5cf67d0,"Inland Professional 240GB SSD 2.5"" SATA",Inland,Professional,240GB,,ba9d73d4-2a58-4412-ab5b-559df5cf67d0.json,,240,"2.5""",,,,,9SIA17PKDH6309,,SATA 6.0 Gb/s,,,349365,False,SSD,SSD
babdc727-6dc8-490c-a30b-11697119dc15,Patriot Viper VPN110 2TB SSD M.2 PCIe 3.0 NVMe,Patriot,Viper,2000GB,,babdc727-6dc8-490c-a30b-11697119dc15.json,,2000,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,VPN110-2TBM28H,True,SSD,SSD
bac33129-19d8-40f8-a7de-e4323c9ee027,"Western Digital Caviar Blue 250GB HDD 3.5"" 7200RPM SATA 6.0 Gb/s",Western Digital,Caviar,250GB,,bac33129-19d8-40f8-a7de-e4323c9ee027.json,,250,"3.5""",B00461K1QW,,,,,16349850,SATA 6.0 Gb/s,,,WD2500AAKX,False,HDD,HDD
bac99685-2a17-4e16-a0ad-64c685625e93,"Timetec 30TTQNS3SATA-1TB 1TB SSD 2.5"" SATA 6.0 Gb/s",Timetec,30TTQNS3SATA-1TB,1000GB,,bac99685-2a17-4e16-a0ad-64c685625e93.json,,1000,"2.5""",,,,,0D9-00ES-00031,,SATA 6.0 Gb/s,,,30TTQNS3SATA-1TB,False,SSD,SSD
badb0796-033c-460b-aade-e26208184dbe,Kingston NV1 250GB SSD M.2-2280 PCIe 3.0 x4 NVMe,Kingston,NV1,250GB,,badb0796-033c-460b-aade-e26208184dbe.json,,250,M.2-2280,B09DVP94WC,,,,9SIAH8WK691292,505735901,M.2 PCIe 3.0 x4,,,SNVS | 250G | SNVS/250G,True,SSD,SSD
baefde7b-de95-4c44-a66c-5d6f5793bc4b,Inland Performance Plus 4TB SSD M.2-2280 PCIe 4.0 X4 NVMe,Inland,Performance,4000GB,,baefde7b-de95-4c44-a66c-5d6f5793bc4b.json,,4000,M.2-2280,B09VSQ3V4P,,,,,,M.2 PCIe 4.0 x4,,,386813 | a9e1fa43-cc02-497a-a0e6-571b4ba4160b,True,SSD,SSD
baff8616-23ee-48f9-a445-aa158d843247,"Seagate BarraCuda 120 500GB SSD 2.5"" SATA",Seagate,BarraCuda,500GB,,baff8616-23ee-48f9-a445-aa158d843247.json,,500,"2.5""",,,,,,,SATA 6.0 Gb/s,,,ZA500CM10003,False,SSD,SSD
bb046da3-9e2e-402c-9b90-387defc4131f,MSI SPATIUM M460 2TB SSD M.2-2280 PCIe 4.0 x4 NVMe,MSI,SPATIUM,2000GB,,bb046da3-9e2e-402c-9b90-387defc4131f.json,,2000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,SPATIUM-M460-2TB | SPATIUM M460 PCIe 4.0 NVMe M.2 2TB | S78-440Q490-P83,True,SSD,SSD
bb22078b-59e4-4d01-b2d3-feed050a1e78,Inland 1TB Performance 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,Inland,1TB,1000GB,,bb22078b-59e4-4d01-b2d3-feed050a1e78.json,,1000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,1TB NVME PERFRM,True,SSD,SSD
bb2a8bcb-e992-48e0-93d8-0870732aeca8,"Toshiba DT01ACA050 500GB HDD 3.5"" 7200RPM SATA 6.0 Gb/s Internal",Toshiba,DT01ACA050,500GB,,bb2a8bcb-e992-48e0-93d8-0870732aeca8.json,,500,"3.5""",B0089U43EM,,,,,45084418,SATA 6.0 Gb/s,,,DT01ACA050 | HD000096,False,HDD,HDD
bb40fb98-1d0d-4bd0-9b1f-84e27e5575fe,"TEAMGROUP L5 LITE 3D 1TB SSD 2.5"" SATA 6.0 Gb/s",TEAMGROUP,L5,1000GB,,bb40fb98-1d0d-4bd0-9b1f-84e27e5575fe.json,,1000,"2.5""",,,,,,,SATA 6.0 Gb/s,,,T253TD001T3C101,False,SSD,SSD
bb6e9c95-3c6f-47c1-8263-61ca6e70cc57,"Western Digital Red SA500 4TB SSD 2.5"" SATA",Western Digital,Red,4000GB,,bb6e9c95-3c6f-47c1-8263-61ca6e70cc57.json,,4000,"2.5""",B07YFGTXHT,,,,N82E16820250125,532360012,SATA 6.0 Gb/s,,,WDS400T1R0A,False,SSD,SSD
bb871885-d110-4d5e-b74d-84bddff09bc6,MyDigitalSSD Super Boot Drive 8GB SSD M.2-2242 SATA,MyDigitalSSD,Super,8GB,,bb871885-d110-4d5e-b74d-84bddff09bc6.json,,8,M.2-2242,,,,,,,M.2 SATA,,,MDM242-SB-008,False,SSD,SSD
bb8bc18d-86e3-4801-a3a5-df757d7dac8d,"Toshiba HDD3B04 1TB HDD 3.5"" 7200RPM SAS 6.0 Gb/s",Toshiba,HDD3B04,1000GB,,bb8bc18d-86e3-4801-a3a5-df757d7dac8d.json,,1000,"3.5""",,,,,,,SAS 6.0 Gb/s,,,HDD3B04,False,HDD,HDD
bb9283ff-3fd0-456f-ad2f-c7295075b346,"Hitachi Deskstar 1TB HDD 3.5"" SATA",Hitachi,Deskstar,1000GB,,bb9283ff-3fd0-456f-ad2f-c7295075b346.json,,1000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,HDS721010DLE630,False,HDD,HDD
bb92bec0-13b9-4963-8759-1d36fbc08d2b,"Seagate Pipeline 500GB HDD 3.5"" SATA",Seagate,Pipeline,500GB,,bb92bec0-13b9-4963-8759-1d36fbc08d2b.json,,500,"3.5""",,,,,,,SATA 3.0 Gb/s,,,ST3500312CS,False,HDD,HDD
bb93e01d-fa8d-448e-ae02-f362242884d3,MSI SPATIUM M390 1TB SSD M.2 PCIe 3.0 NVMe,MSI,SPATIUM,1000GB,,bb93e01d-fa8d-448e-ae02-f362242884d3.json,,1000,M.2-2280,B09NKH2V3D,,,,N82E16820140023,384362177,M.2 PCIe 3.0 x4,,,SM390N1TB | S78-440L650-P83 | SPATIUM M390 NVMe M.2 1TB,True,SSD,SSD
bb9de87a-5953-4233-977f-a06b23f61d3b,"Hitachi Ultrastar 7K4000 4TB Internal HDD 3.5"" 7200RPM SAS 6.0 Gb/s",Hitachi,Ultrastar,4000GB,,bb9de87a-5953-4233-977f-a06b23f61d3b.json,,4000,"3.5""",,,,,,,SAS 6.0 Gb/s,,,0B26885,False,HDD,HDD
bbaa302d-f4e0-4744-9ec0-8c146f7ee846,Intel Pro 6000p 512GB M.2-2280 SSD PCIe 3.0 x4 NVMe,Intel,Pro,512GB,,bbaa302d-f4e0-4744-9ec0-8c146f7ee846.json,,512,M.2-2280,B01LVWM1HZ,,,,,176693631,M.2 PCIe 3.0 x4,,,SSDPEKKF512G7X1,True,SSD,SSD
bbba1a56-ece3-4173-9727-763d17311425,SK Hynix Gold S31,SK Hynix,Gold S31,250 GB,2019,bbba1a56-ece3-4173-9727-763d17311425.json,,250,"2.5""",B07SL9WBCR,6431941,,,,,SATA 6.0 Gb/s,,,SHGS31-250GS-2,False,SSD,SSD
bbc78670-ad5d-450c-bf70-112dae06070d,"Crucial BX500 120GB SSD 2.5"" SATA",Crucial,BX500,120GB,,bbc78670-ad5d-450c-bf70-112dae06070d.json,,120,"2.5""",B07G3KRZBY,,,,,462379375,SATA 6.0 Gb/s,,,CT120BX500SSD1,False,SSD,SSD
bbdf8442-02a1-449e-bc13-b27a4953d6b4,SanDisk X400 512GB SSD M.2-2280 SATA,SanDisk,X400,512GB,,bbdf8442-02a1-449e-bc13-b27a4953d6b4.json,,512,M.2-2280,B0194MV3XM,,,,,,M.2 SATA,,,SD8SN8U-512G-1122,False,SSD,SSD
bbf58d70-4d17-4ec8-b34a-3e8326b21d92,Crucial T705 W/Heatsink 4TB SSD M.2-2280 PCIe 5.0 NVMe,Crucial,T705,4000GB,,bbf58d70-4d17-4ec8-b34a-3e8326b21d92.json,,4000,M.2-2280,B0CTRRFXC5,,,,N82E16820156402,5324582195,M.2 PCIe 5.0 x4,,,CT4000T705SSD5,True,SSD,SSD
bbfea382-419a-4410-9288-fb4bc7c6ba1f,"Samsung Spinpoint F1 EG 1TB HDD 5400RPM 3.5"" SATA 3.0 Gb/s",Samsung,Spinpoint,1000GB,,bbfea382-419a-4410-9288-fb4bc7c6ba1f.json,,1000,"3.5""",,,,,,,SATA 3.0 Gb/s,,,HD103UI,False,HDD,HDD
bc11eb60-8685-40fa-a726-26c237474493,"Corsair Force 3 120GB SSD 2.5"" SATA 6.0 Gb/s",Corsair,Force,120GB,,bc11eb60-8685-40fa-a726-26c237474493.json,,120,"2.5""",,,,,,,SATA 6.0 Gb/s,,,CSSD-F120GB3A-NB,False,SSD,SSD
bc207a33-37e2-4bd6-89d3-5ed627020aac,MSI SPATIUM M460 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,MSI,SPATIUM,1000GB,,bc207a33-37e2-4bd6-89d3-5ed627020aac.json,,1000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,SPATIUM-M460-1TB | SPATIUM M460 PCIe 4.0 NVMe M.2 1TB | SM460N1TB | S78-440L930-P83,True,SSD,SSD
bc2a6e6c-e6ec-4a72-9c46-1e65fc185845,HP S700 500GB M.2 SSD SATA,HP,S700,500GB,,bc2a6e6c-e6ec-4a72-9c46-1e65fc185845.json,,500,M.2-2280,,,,,,,M.2 SATA,,,2LU80AA#ABC,False,SSD,SSD
bc303cda-4afd-4be7-a414-b8b4f1b7985b,Biwin M350 1TB M.2-2280 SSD PCIe 4.0 x4 NVMe,Biwin,M350,1000GB,,bc303cda-4afd-4be7-a414-b8b4f1b7985b.json,,1000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,BM350NN01TB-RGX,True,SSD,SSD
bc3a5052-96c4-4ffb-9789-98e4cc052466,GOODRAM IRDM PRO SLIM 2TB SSD M.2-2280 PCIe 4.0 NVMe,GOODRAM,IRDM,2000GB,,bc3a5052-96c4-4ffb-9789-98e4cc052466.json,,2000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,IRP-SSDPR-P44S-2K0-80,True,SSD,SSD
bc3bd6e6-00ad-4ea1-b922-35185545841f,Intel 670p 2TB SSD M.2 PCIe 3.0 NVMe,Intel,670p,2000GB,,bc3bd6e6-00ad-4ea1-b922-35185545841f.json,,2000,M.2-2280,B08X4XL71S,,,,9SIA4REJUV7647,790075868,M.2 PCIe 3.0 x4,,,SSDPEKNU020TZX1,True,SSD,SSD
bc4d332a-8351-4a6e-968b-eb24c6146a56,Crucial P2 500GB M.2 SSD PCIe 3.0 NVMe,Crucial,P2,500GB,,bc4d332a-8351-4a6e-968b-eb24c6146a56.json,,500,M.2-2280,B086BGWNY8,6432877,,,9SIA22FKCT0731,700242634,M.2 PCIe 3.0 x4,,,CT500P2SSD8,True,SSD,SSD
bc53e93d-fcf8-4673-a2b7-909a1daf7fcb,Patriot P310 480GB SSD M.2-2280 PCIe 3.0 x4 NVMe,Patriot,P310,480GB,,bc53e93d-fcf8-4673-a2b7-909a1daf7fcb.json,,480,M.2-2280,B09KY75FVW,,,,9SIAD7HJEN2421,951228080,M.2 PCIe 3.0 x4,,,P310P480GM28 | P310,True,SSD,SSD
bc7fe016-996e-4429-b5f0-c305d3aa478b,"Intel 730 480GB SSD 2.5"" SATA",Intel,730,480GB,,bc7fe016-996e-4429-b5f0-c305d3aa478b.json,,480,"2.5""",B00IF4NGXQ,,,,,36305264,SATA 6.0 Gb/s,,,SSDSC2BP480G4R5,False,SSD,SSD
bc899b82-dda9-45d4-bc99-9404a2445016,"Seagate EXOS 1TB HDD 2.5"" SAS",Seagate,EXOS,1000GB,,bc899b82-dda9-45d4-bc99-9404a2445016.json,,1000,"2.5""",B00SBE5I3Q,,,,,46288005,SAS 12.0 Gb/s,,,ST1000NX0323,False,HDD,HDD
bc9ee309-a834-4858-b3a8-aa5a54a3af68,Acer Predator GM3500 1TB SSD M.2-2280 PCIe 3.0 x4 NVMe,Acer,Predator,1000GB,,bc9ee309-a834-4858-b3a8-aa5a54a3af68.json,,1000,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,BL.9BWWR.102,True,SSD,SSD
bcb4ac5f-c361-4f31-9ad3-3865491d240f,"Western Digital Red Pro 6TB HDD 7200RPM 3.5"" SATA 6.0 Gb/s",Western Digital,Red,6000GB,,bcb4ac5f-c361-4f31-9ad3-3865491d240f.json,,6000,"3.5""",B07B1HX5KN,,,,N82E16822234344,672445344,SATA 6.0 Gb/s,,,WD6003FFBX | WD6003FFBX-SPMU3N0,False,HDD,HDD
bcd902cd-69c2-4242-a2d9-e79ca04c5b77,MSI SPATIUM M461 4TB SSD M.2-2280 PCIe 4.0 x4 NVMe,MSI,SPATIUM,4000GB,,bcd902cd-69c2-4242-a2d9-e79ca04c5b77.json,,4000,M.2-2280,B0BZ19KPCX,,,,N82E16820140041,3619848724,M.2 PCIe 4.0 x4,,,SPATIUM M461 4TB | SM461N4TB | 824142313848,True,SSD,SSD
bced5630-e594-4036-9ee5-b690ec9adadd,Klevv CRAS 1TB SSD M.2 PCIe 4.0 NVMe,Klevv,CRAS,1000GB,,bced5630-e594-4036-9ee5-b690ec9adadd.json,,1000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,K01TBM2SP0-C7T,True,SSD,SSD
bd13f375-b7aa-4fd2-a578-e5f6abc4ba99,Crucial P2 250GB 3D NAND NVMe M.2 SSD,Crucial,Crucial P2,250GB,0,bd13f375-b7aa-4fd2-a578-e5f6abc4ba99.json,,250,M.2-2280,B086BKGSC1,,,,9SIASS5K8K8322,709977510,M.2 PCIe 3.0 x4,,,CT250P2SSD8,True,SSD,SSD
bd3d969d-ab21-4e82-83f5-70ea04ece6f4,"TEAMGROUP QX 8TB SSD 2.5"" SATA 6.0 Gb/s",TEAMGROUP,QX,8000GB,,bd3d969d-ab21-4e82-83f5-70ea04ece6f4.json,,8000,"2.5""",,,,,,,SATA 6.0 Gb/s,,,T253X78000G0C101,False,SSD,SSD
bd7b1cd6-bf00-4800-9910-72afb4b0689b,"Seagate BarraCuda Pro 2TB HDD 3.5"" SATA",Seagate,BarraCuda,2000GB,,bd7b1cd6-bf00-4800-9910-72afb4b0689b.json,,2000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,ST2000DM009,False,HDD,HDD
bd878e19-e761-49f3-b906-67e1eb35bd52,SanDisk SSD PLUS 250GB M.2-2280 SSD PCIe 3.0 x4 NVMe,SanDisk,SSD,250GB,,bd878e19-e761-49f3-b906-67e1eb35bd52.json,,250,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,SDSSDA3N-250G-G26,True,SSD,SSD
bd886585-0178-4d9d-9cfc-140fc705ec3d,Silicon Power UD90 2TB SSD M.2-2280 PCIe 4.0 x4 NVMe,Silicon Power,UD90,2000GB,,bd886585-0178-4d9d-9cfc-140fc705ec3d.json,,2000,M.2-2280,B0B996CJ64,,,,0D9-0021-00136,2140716607,M.2 PCIe 4.0 x4,,,SP02KGBP44UD9005 | SP02KGBP44UD9005AY | SU02KGBP44UD9005SN,True,SSD,SSD
bd937ae2-5ee8-4bb6-bbfb-12c57d5e450c,TEAMGROUP MS30 2TB M.2-2280 SSD SATA,TEAMGROUP,MS30,2000GB,,bd937ae2-5ee8-4bb6-bbfb-12c57d5e450c.json,,2000,M.2-2280,B098T4JG95,,,,N82E16820331840,1909449490,M.2 SATA,,,TM8PS7002T0C101,False,SSD,SSD
bd93e5cf-2d26-4264-9e05-c3bfe7a6056b,Crucial P310 w/Heatsink 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,Crucial,P310,1000GB,,bd93e5cf-2d26-4264-9e05-c3bfe7a6056b.json,,1000,M.2-2280,,,,,N82E16820156416,,M.2 PCIe 4.0 x4,,,CT1000P310SSD5,True,SSD,SSD
bd9f0fc0-e2c5-4b48-881c-7d08850935bf,Verbatim Vi7000G 4TB SSD M.2-2280 PCIe 4.0 x4 NVMe,Verbatim,Vi7000G,4000GB,,bd9f0fc0-e2c5-4b48-881c-7d08850935bf.json,,4000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,49369,True,SSD,SSD
bdb99c1f-ef9a-48bb-9739-8e714ec9e71f,Addlink G55 2TB M.2-2280 SSD PCIe 5.0 x4 NVMe,Addlink,G55,2000GB,,bdb99c1f-ef9a-48bb-9739-8e714ec9e71f.json,,2000,M.2-2280,B0DHGQCYCG,,,,,,M.2 PCIe 5.0 x4,,,ad2TBG55M2P,True,SSD,SSD
bdfc93c3-018c-4d3d-8edc-b0282953dc16,ADATA LEGEND 960 MAX 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,ADATA,LEGEND,1000GB,,bdfc93c3-018c-4d3d-8edc-b0282953dc16.json,,1000,M.2-2280,B0BM53TGSX,,,,,,M.2 PCIe 4.0 x4,,,ALEG-960M-1TCS,True,SSD,SSD
be382bf4-5bee-4d3e-9f28-823efe5886e1,"ADATA Premier SP550 240GB 2.5"" SSD SATA",ADATA,Premier,240GB,,be382bf4-5bee-4d3e-9f28-823efe5886e1.json,,240,"2.5""",,,,,,,SATA 6.0 Gb/s,,,ASP550SS3-240GM-C,False,SSD,SSD
be3ba07f-8d73-40fd-b3c6-baab29137c14,Samsung 980 250GB SSD M.2-2280 PCIe 3.0 x4 NVMe,Samsung,980,250GB,,be3ba07f-8d73-40fd-b3c6-baab29137c14.json,,250,M.2-2280,B08V7P3SKS,,,,N82E16820147802,559060783,M.2 PCIe 3.0 x4,,,MZ-V8V250B | AM | MZ-V8V250BW | MZ-V8V250B/AM,True,SSD,SSD
be447900-8256-41e1-b9bf-ac1ab6f765e1,Toshiba XG5 512GB SSD M.2-2280 PCIe 3.0 x4 NVMe,Toshiba,XG5,512GB,,be447900-8256-41e1-b9bf-ac1ab6f765e1.json,,512,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,KXG50ZNV512G,True,SSD,SSD
be568a98-4156-44f9-bfe9-6dbe0ca30896,"Western Digital Caviar SE16 320GB 3.5"" HDD 7200RPM SATA 3.0 Gb/s",Western Digital,Caviar,320GB,,be568a98-4156-44f9-bfe9-6dbe0ca30896.json,,320,"3.5""",,,,,,,SATA 3.0 Gb/s,,,WD3200KSRTL,False,HDD,HDD
be586208-f770-4a3f-a17d-35ec645dc966,"OCZ TRION 150 240GB SSD 2.5"" SATA",OCZ,TRION,240GB,,be586208-f770-4a3f-a17d-35ec645dc966.json,,240,"2.5""",,,,,,,SATA 6.0 Gb/s,,,TRN150-25SAT3-240G,False,SSD,SSD
be833ade-a6fd-42f7-b0a2-70fefd0f1910,KingSpec VP101 1TB M.2-2280 SSD PCIe 5.0 X4 NVMe,KingSpec,VP101,1000GB,,be833ade-a6fd-42f7-b0a2-70fefd0f1910.json,,1000,M.2-2280,,,,,0D9-000D-00180,,M.2 PCIe 5.0 x4,,,VP101-1000GB | VP101-1000,True,SSD,SSD
be861bd3-76b9-4ee9-b51b-005a80df4508,"Kingston KC600 2.048 TB SSD 2.5"" SATA",Kingston,KC600,2000GB,,be861bd3-76b9-4ee9-b51b-005a80df4508.json,,2000,"2.5""",B0844VCW7Q,,,,N82E16820242519,636342406,SATA 6.0 Gb/s,,,SKC600 | 2048G | SKC600/2048G,False,SSD,SSD
be8d58ba-7a4b-4e22-855f-a6df77b5f3ed,Western Digital Red SA500 1TB SSD M.2 SATA,Western Digital,Red,1000GB,,be8d58ba-7a4b-4e22-855f-a6df77b5f3ed.json,,1000,M.2-2280,B07YFGXPQ2,,,,N82E16820250127,,M.2 SATA,,,WDS100T1R0B,False,SSD,SSD
bea68294-c8d4-4151-b27f-ee4e174370f5,"Western Digital Caviar Blue 640GB HDD 3.5"" 7200RPM SATA",Western Digital,Caviar,640GB,,bea68294-c8d4-4151-b27f-ee4e174370f5.json,,640,"3.5""",B0017XUX7O,,,,,,SATA 3.0 Gb/s,,,WD6400AAKS,False,HDD,HDD
