storage_id,motherboard_id,storage_capacity,storage_type,storage_form_factor,storage_interface,storage_nvme,motherboard_m2_slots,motherboard_pcie_slots,motherboard_form_factor,motherboard_ram_type,storage_m2_slot_ok,label
d7f69f21-8e3b-4eba-830c-1b6af93686b1,55e4942a-3ddb-46e3-b739-24ff44d99422,3000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abc71698c62132088d4c""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3abc71698c62132088d4d""}]",Micro ATX,DDR5,0,0
15e035ae-3d7d-4361-ae16-6d6366a013d9,9d13985e-51eb-480b-994e-a0b4189ec34a,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac404fd4af70a34a0517""}]",Mini ITX,DDR4,1,1
4e7710c9-ec4c-4430-a468-17b7862750cc,41fe7de9-3371-4864-8b30-6b9dff220d9e,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba8cf841c9bc5aa2778""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3aba8cf841c9bc5aa2779""}]",Micro ATX,DDR4,1,1
22d8b8aa-4117-40f0-9e3a-72a9fccf22e1,faff4cdf-b168-4390-bba1-ca527713271f,240.0,SSD,M.2-2280,M.2 SATA,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3acaf1698c6213208f426""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3acaf1698c6213208f427""}]",Micro ATX,DDR5,0,0
5fe1d80c-ab01-4081-8b31-0690dfc01fb8,d9115896-45bd-42a2-90f2-b605d8dae24d,240.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2280|2580|22110|25110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4}]",Micro ATX,DDR5,0,0
79ab2efe-1bd5-4fa1-8876-b5164fa635e9,f2f97f18-7342-4e1f-aa3a-e440fb145c6f,1000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3aca381594acde49016de""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aca381594acde49016df""}]",ATX,DDR4,0,0
1bf81ec5-d802-421a-a01f-afe39a7f4a63,b3078298-07d0-47bd-a9dc-59d7d52649da,2000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac41ce32fbd088836062""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac41ce32fbd088836063""}]",Micro ATX,DDR4,0,0
9cd6a9e7-1e24-4e3b-9a12-a4dd088d49c1,41de9fa9-7643-4a95-ae0f-ee01e64a0010,2000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""5.0"", ""quantity"": 2, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",ATX,DDR5,0,0
4bb3de75-b2e5-4ef2-be83-a9862082addc,a734d60d-5dac-4a8f-a570-9d1185158141,480.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",Micro ATX,DDR5,0,0
5094e66f-742b-4c35-a3ef-d61deed81d01,b41dc017-22c9-4c0d-916e-2b0ef77d4cdf,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac4981594acde48fe355""}, {""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 1, ""_id"": ""69b3ac4981594acde48fe356""}]",ATX,DDR4,1,1
fb9490b4-0454-4fd1-8763-518b61fcee7a,0314b6ff-5cd6-460d-b1ec-b9caa7225a07,320.0,SSHD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ab60b3d0c7b56c55b15e""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ab60b3d0c7b56c55b15f""}]",EATX,DDR4,0,0
2eb17d1d-b609-4ba6-b76a-132df5b29bc4,5fd9b0a1-b7c6-4254-86d1-b7b368be8300,1000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abd581594acde48fb322""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3abd581594acde48fb323""}]",Micro ATX,DDR4,1,1
1d0be923-bf5f-4010-9f9c-8c70e7a09393,af873802-7cb5-4f52-a0df-e6ae98a49fa9,300.0,HDD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac3981594acde48fddff""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac3981594acde48fde00""}, {""gen"": ""3.0"", ""quantity"": 3, ""lanes"": 0, ""_id"": ""69b3ac3981594acde48fde01""}]",ATX,DDR5,0,0
a4fb3e08-bf16-42c3-bece-1b18d00e0703,75f679a2-77f3-4aa1-9014-82f1dea16a53,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3abd91698c6213208943d""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abd91698c6213208943e""}]",ATX,DDR4,1,1
8bb6a183-7fae-4fec-86cb-ad69248474bf,ac34925c-46ae-4c19-a967-8e4e3be2f024,3000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac2781594acde48fd81c""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac2781594acde48fd81d""}]",ATX,DDR3,0,0
fe611ef4-db5f-4a65-882b-8e04f68798e5,20aca342-9da6-4051-b527-a70080670397,256.0,SSD,M.2-2280,M.2 SATA,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab8636a2b96d5d83aae5""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ab8636a2b96d5d83aae6""}]",Micro ATX,DDR4,0,0
76658bb5-1e5e-4f64-933e-b5f22d4fcd02,da92248f-2b01-460e-ae3b-a7dcd759e889,256.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac76cf841c9bc5aa94f7""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac76cf841c9bc5aa94f8""}]",ATX,DDR4,0,0
f4ecd091-5247-4b92-8f23-54aacc857a92,02df3038-b4a9-454d-b5bd-24ae50616572,500.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ab603f8fd0c825ddde62""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ab603f8fd0c825ddde63""}]",ATX,DDR4,0,0
1af09309-f4e3-44b7-9b33-31e8890152ac,933672f8-4f49-46c0-8a38-b09ed66d8beb,512.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac10744e69396d55f453""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac10744e69396d55f454""}]",ATX,DDR4,0,0
8c7eb56d-0ad2-4641-8497-dcc84e0945b2,91a79c2d-5981-45cb-a24f-9028b92c56f2,1000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac267d50ea7030493258""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac267d50ea7030493259""}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac267d50ea703049325a""}]",ATX,DDR5,0,0
d50afde1-7eaa-42e8-b7b9-7d920bd5980d,b258b264-257f-48d2-99de-fe7082f6968f,500.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac41ce32fbd088836071""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac41ce32fbd088836072""}]",Micro ATX,DDR5,1,1
6cd5fec6-375a-4c4c-8aaf-ffb6a2824237,9497848e-e023-4090-9fdb-67678651a537,256.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac19b27c54a042d0127c""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac19b27c54a042d0127d""}]",ATX,DDR4,0,0
3b43d81b-000d-4a90-abb0-4c5e1f6d841b,ccf5a468-37e6-4dda-882e-b11bdabc4d70,120.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ac59ce32fbd088836cf8""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac59ce32fbd088836cf9""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac59ce32fbd088836cfa""}]",EATX,DDR4,0,0
bf692593-68de-47b4-b45d-c8972ce8666e,25494951-b61b-4acc-a286-821974725ecd,240.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab89b3d0c7b56c55c2a1""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ab89b3d0c7b56c55c2a2""}]",Micro ATX,DDR5,0,0
bd937ae2-5ee8-4bb6-bbfb-12c57d5e450c,3bb166d5-a9d4-4dd5-b07d-81176b568a3f,2000.0,SSD,M.2-2280,M.2 SATA,false,2280|22110,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3aba881594acde48fa2f6""}]",Micro ATX,DDR5,0,0
4c6fd74c-2ba6-4e80-a7a4-beadd8a8e80a,68e84ad3-98bf-4dae-b892-b1f8808bb604,1000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3abdb843b62bf624cd9e4""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3abdb843b62bf624cd9e5""}]",ATX,DDR4,0,0
e8601753-4e1c-4a55-92aa-5ed6b0c7d1ae,43bae772-f491-41d8-abbb-4dafa7496121,500.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 8}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",Micro ATX,DDR5,0,0
97698cf3-a5cc-4a39-9ca6-aa69de10b974,a2e317bd-e86c-4269-a2ff-ce4cd5d267e2,4000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280|22110,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac39744e69396d5607d7""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac39744e69396d5607d8""}]",ATX,DDR4,0,0
a41ad925-4b47-4be2-9aa5-2bbc2c37fea5,412cd725-dd01-41a6-87b7-eac46863d816,3000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba6fe073ff824ef65ac""}]",Mini ITX,DDR5,0,0
37096712-9a22-459f-a5a2-e70bff8aa3f5,c6092b7b-17c2-4501-b1fb-aa24d680968d,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac5eb27c54a042d02fee""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac5eb27c54a042d02fef""}]",Micro ATX,DDR5,1,1
c4805275-ec37-47f4-9250-1c6988f3445f,132bb6d4-955b-4d8b-be1d-d715c2c2121d,1000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""3.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ab6eb27c54a042cfc726""}, {""gen"": ""3.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ab6eb27c54a042cfc727""}]",ATX,DDR4,0,0
c954eb62-c1fc-43f3-b7eb-36233e72d1e7,5da8757f-9a31-4d66-8831-c51a33fc371a,2000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abccc0db8dfe4bc72aee""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abccc0db8dfe4bc72aef""}]",Micro ATX,DDR4,1,1
8e5aef13-3699-4882-be80-66bad0c37b5c,11727453-d2b7-4160-924e-d00b4d2ad888,6000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ab63fe073ff824ef5069""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ab63fe073ff824ef506a""}]",ATX,DDR4,0,0
69570bba-b894-4f04-abd6-e264fdecd3a9,e28f991f-af22-47c7-891b-77fd21570015,10000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac7436a2b96d5d841436""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac7436a2b96d5d841437""}]",Micro ATX,DDR4,0,0
55032c0a-2425-4f88-9a9f-1647520fe9b8,76d9e1fa-72c1-47a6-a961-1c3d0cb1ce84,6000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1}]",Micro ATX,DDR5,0,0
2111163d-e51e-4332-9db5-f204feaf4912,e5e72dc5-3317-42cd-894c-f4443d87ad6b,7000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac97cf841c9bc5aaab32""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac97cf841c9bc5aaab33""}]",ATX,DDR5,0,0
63d1578e-191a-4ecc-9eb0-c66ac23cd4ca,e1b56571-d8ca-4ea5-ae4e-f7b59d8a7d5a,512.0,SSD,"2.5""",SATA 3.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1}]",Micro ATX,DDR4,0,0
31ec8ad3-2318-4930-b652-0858dea559ec,f281a0a6-8c1a-449e-8dc2-2dfc5a0d8295,256.0,SSD,M.2-2280,M.2 PCIe 3.0 x2,true,2230|2242|2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 2, ""lanes"": 16}]",ATX,DDR5,1,1
b4c7ba3d-d2a4-44bb-96ce-d07a97eb6efb,bac46ee6-1218-4286-907c-9ffd89b35ed3,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280|2580|22110|25110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4}]",Micro ATX,DDR5,1,1
9b27284c-e9e5-4b46-bdc6-d156bd52f3a2,7aa62ff8-89f4-413a-92b6-b7e820733719,1000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2242|2260|2280|22110,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abf781594acde48fc351""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3abf781594acde48fc352""}, {""gen"": ""3.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3abf781594acde48fc353""}]",ATX,DDR4,1,1
593e196a-3b99-45f0-a963-6e791c94dc78,9e052e72-5f67-4804-8f6b-1f6f6107867b,512.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac28b27c54a042d017e2""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac28b27c54a042d017e3""}]",Micro ATX,DDR4,1,1
913a1b01-7f61-4d7f-98d0-d051d4c734f1,f778b74a-ff21-4a1c-a2f0-ddb657e40649,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3acbb1698c6213208fb67""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3acbb1698c6213208fb68""}]",Micro ATX,DDR4,1,1
7ce0a30e-e5d4-4222-af14-686f8f69c561,b2b0a1e1-85db-4799-ab0e-78c12dca3717,1000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2230|2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 5, ""lanes"": 16, ""_id"": ""69b3ac401698c6213208c551""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac401698c6213208c552""}]",ATX,DDR4,1,1
9ff4e82c-f9b6-4dc6-839b-30228b156e28,cfcd8b37-aa64-4c9d-a9c7-0bf23e77e24e,120.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac64b3d0c7b56c562183""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac64b3d0c7b56c562184""}]",Micro ATX,DDR4,0,0
b3ce2082-28fa-49ff-a519-04e6081639aa,d14182a6-f887-484e-bc30-bc989b6556a6,480.0,SSD,M.2-2280,M.2 SATA,false,2242|2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 4}]",ATX,DDR5,0,0
4c82efbf-83a5-48dd-a51f-b66c3e57831a,4e60b344-dc71-4622-8a2c-dcd137f7ec19,2000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abb74fd4af70a349cf23""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abb74fd4af70a349cf24""}]",Micro ATX,DDR4,1,1
097f4884-ad64-4c84-bec3-f81f83116e6b,d7b47050-ab13-418e-a7d0-26f423882dc3,2000.0,SSHD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac8f744e69396d562a00""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac8f744e69396d562a01""}]",ATX,DDR4,0,0
0fe1d17d-29bb-40d3-a360-e92ba8093e8a,8364a2a0-92dd-4906-b02d-e73d39496cf9,500.0,HDD,"2.5""",SATA 6.0 Gb/s,false,2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1}]",ATX,DDR5,0,0
53ffde31-f870-4c4e-894b-0873e1da0384,7487503d-3292-4989-9a48-010e74dd20f6,512.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",ATX,DDR5,1,1
3248348a-e2fd-4bbb-8220-645cfc337118,17ddc32d-7c9f-4476-a0ab-69c49206d4fc,1000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab78744e69396d55ca59""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ab78744e69396d55ca5a""}]",ATX,DDR5,1,1
abf297db-c8bb-49c3-93a3-dc88f4a8794c,92ef630d-8ea0-4bb7-8bfe-07cc926fffdc,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac0bb3d0c7b56c55f201""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac0bb3d0c7b56c55f202""}]",Micro ATX,DDR4,1,1
f2246ea4-9881-4977-9e78-f631c06c3f1d,ae59c3d6-94ad-4eb5-a28a-8a5952246242,10000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac34b3d0c7b56c56080d""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac34b3d0c7b56c56080e""}]",ATX,DDR4,0,0
0954aa03-cfab-4df2-ab3b-9b037a502823,196418e3-3da9-4c2e-9130-66a19d4f65ce,256.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab807d50ea703048e344""}, {""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 1, ""_id"": ""69b3ab807d50ea703048e345""}]",ATX,DDR4,1,1
27dd5aa3-e8d7-489c-9b1b-bf60c1a79872,7df0dd09-1d5b-4a4b-961b-8f0bf7ef9b84,1000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac08fe073ff824ef8c0b""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac08fe073ff824ef8c0c""}]",ATX,DDR3,0,0
c26ec9c7-14b6-445b-a150-00707849a507,d5d83dce-caa9-4af5-aa5f-ead12831d011,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ac7e3f8fd0c825de5cdc""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac7e3f8fd0c825de5cdd""}]",ATX,DDR4,1,1
51fd31d2-0899-40cc-b8a2-459aa589a472,7ac8c6cd-870e-49fa-bcac-264518219020,2000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abf81698c6213208a0de""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3abf81698c6213208a0df""}]",Micro ATX,DDR5,1,1
9f548755-9830-4b26-a3d2-bf8fdf9598e0,37d5ddd1-9d17-4db5-bcc9-9556d9032eda,256.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ab9775ef0cf5df01382e""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ab9775ef0cf5df01382f""}]",ATX,DDR4,0,0
a88979c1-fda0-428f-807e-4c505988e1cd,61bd00b2-7efb-4bc4-b588-08f9458c0eb1,480.0,SSD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280|22110,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abc3fe073ff824ef70bf""}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abc3fe073ff824ef70c0""}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abc3fe073ff824ef70c1""}]",ATX,DDR4,0,0
4b094008-bc96-46e3-9c7e-9dfa8024d93f,e93ffa38-7ebf-4dcc-a5c7-f41112c228a6,256.0,SSD,M.2-2230,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ac813f8fd0c825de5d6f""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac813f8fd0c825de5d70""}]",ATX,DDR4,1,1
0a9a44f1-23e7-4218-96d4-330adca38b6d,f75e02f7-411d-4686-b189-b7fceb00693a,3000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3acb8b27c54a042d06183""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3acb8b27c54a042d06184""}]",Micro ATX,DDR5,0,0
8b737c40-26b5-49d7-995c-5579e11879f4,9aee8a2b-bc74-4544-80f1-52e7f4e7459e,256.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac3681594acde48fdd97""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac3681594acde48fdd98""}]",ATX,DDR4,0,0
