cooler_id,case_id,cooler_fan_size,cooler_fan_quantity,radiator_size,cooler_height,case_cooler_clearance,height_difference,cooler_case_height_ok,case_form_factor,label
98c09880-6842-44f6-9ea5-5f9a40d61441,db55fe7a-4670-425b-a56c-43d44953d26d,,,,158.0,179.0,21.0,1,ATX Mid Tower,1
0a4fd274-2882-4f37-89c7-df33592cf034,3b1f55d7-f7f7-47ec-abb7-0d4b5ae98510,,,,143.0,50.0,-93.0,0,Mini ITX Tower,0
1f4b1874-5f6c-44a3-a915-2a0351fceac8,e6b015f7-449a-4fb4-b91b-2927293831b2,120.0,,,166.0,160.0,-6.0,0,ATX Mid Tower,0
f82acdc2-8a3e-4477-a8fe-45511a0a2e41,8d9b32c3-3d21-46c0-ab11-5df862b07866,100.0,2,,127.0,57.0,-70.0,0,Micro ATX Desktop,0
2e654930-26e6-4ee4-8383-e7db48304772,00487393-e98c-4e50-9519-d83f58497429,,,,158.0,82.0,-76.0,0,Micro ATX Mini Tower,0
bbdcde0b-9a79-4671-bdce-aad2c298c961,ea1c8607-243c-46e8-bcb5-85f6832a81bb,,,,154.0,138.0,-16.0,0,HTPC,0
8cf9c4eb-a86e-47c8-ad5f-d3be40f66f2d,a00aa6fd-61a1-41a7-a259-debd7cdb7cf4,,,240.0,55.0,165.0,110.0,1,Micro ATX Mini Tower,1
97ea461c-dbaf-46f0-a81c-b2793fd92f15,4f16647f-3adc-42ab-9ca0-d54f22e2074a,,,360.0,47.0,176.0,129.0,1,ATX Full Tower,1
8f79a222-dcaf-495d-b05b-5e50c51a542a,ceb65c11-0b5c-46eb-b0e0-9bf37a584052,120.0,2,240.0,75.0,150.0,75.0,1,ATX Mid Tower,1
175461ad-3828-4eb6-8289-852b00b786b0,fe9dfbb2-47c2-4693-9346-c76658894bd2,,,,158.0,155.0,-3.0,0,ATX Mid Tower,0
3edce11d-cb43-42ad-b126-7fa241598f63,2d7ef623-4253-467a-9767-d0afcec7b98c,,,240.0,55.0,279.0,224.0,1,ATX Mid Tower,1
82ef1019-4bdf-47f5-8e69-9e2dd88eb9dd,551d8767-e07e-4867-ac9b-5ecc6e803a6a,,,,158.0,200.0,42.0,1,Mini ITX Tower,1
26310e21-b44d-4f8f-b5f2-b93dd6cb6cf6,2bf2cddc-4994-4aa0-8cdf-f9aa60a27862,,,,158.0,157.0,-1.0,0,Micro ATX Mini Tower,0
8cf9c4eb-a86e-47c8-ad5f-d3be40f66f2d,4a8cea5b-0500-4f8a-8a2c-a8649e6c57c6,,,240.0,55.0,170.0,115.0,1,ATX Mid Tower,1
1b6b11c7-6853-4fcd-bd5f-199b5d1a52f7,b6d2df2f-37cc-4aff-9b6e-645f305087a2,,,,93.0,70.0,-23.0,0,HTPC,0
74783878-ef32-43fa-9acc-cf95e85e0764,0d5d063d-ad04-49dc-8ecc-fd979d2b2ecc,,,360.0,48.0,165.0,117.0,1,ATX Mid Tower,1
75da2f8e-ab51-4a19-a897-4532efadb4f6,d079dafd-ac92-4a5f-9bfe-1656c38befd8,,,,165.0,160.0,-5.0,0,ATX Mid Tower,0
6f4831b9-d89e-453e-a49f-b075b8ce595a,ef198635-70c5-4ece-834f-771af9e28cf3,,,,47.0,138.0,91.0,1,HTPC,1
1f93bd5f-5e78-441d-8e0e-a083302f199d,db454b91-2fd3-4718-90f3-ca0d7514fea6,,,,170.0,160.0,-10.0,0,ATX Mid Tower,0
eede42c4-6a19-4ebd-aa07-4d42779fc245,245df228-98c3-4e14-b256-1622e591d5d8,,,,158.0,70.0,-88.0,0,Mini ITX Tower,0
406727b7-7d2c-41c7-aca8-a3f9c79a10f6,af6bc043-68a5-4e6f-a632-65fc79050cea,,,,157.0,170.0,13.0,1,ATX Mid Tower,1
514301c6-2edb-4b03-8c42-7d1a74b14a24,3baf22f5-e281-4045-82ca-d2ac029bb649,120.0,,,168.0,165.0,-3.0,0,ATX Mid Tower,0
d4811061-5b10-4bea-a5bc-6b4ccda228d6,9debf08a-f274-4662-bfdf-b70dfe8aed33,,,,156.0,155.0,-1.0,0,ATX Full Tower,0
b410291c-8775-4703-9c0c-c3144ff91b71,14d9ab20-35fd-4849-acb2-f16e28466764,,,,169.0,165.0,-4.0,0,ATX Mid Tower,0
faf70b02-c080-4305-92f4-715defbbe3fc,1f48999a-18bd-479e-b27a-006636cd296e,,,,39.0,165.0,126.0,1,ATX Mid Tower,1
4cfc9b2b-a1b9-467e-82a3-7b15ebf1c5c9,af312360-e0f0-4ec5-8824-7938459e37bd,120.0,,,148.0,70.0,-78.0,0,Mini ITX Tower,0
d5db7713-621f-455f-953d-eabb5089fd3a,6edf32dc-86d3-4050-a964-5aad93b22454,,,,47.0,185.0,138.0,1,ATX Mid Tower,1
a3c0dc5a-3a9b-4a71-9dec-197d3f5fb819,67c25b6d-83dd-4bd7-bbfe-ea77ff01d828,,,,163.0,160.0,-3.0,0,ATX Mid Tower,0
f37ae75f-9f07-44c5-98e2-1c185c506f5a,e2a8a106-39c9-418a-bc56-87c1f465c511,120.0,3,360.0,52.0,163.5,111.5,1,Micro ATX Mini Tower,1
d4811061-5b10-4bea-a5bc-6b4ccda228d6,0d8ffba7-ba0a-4c2d-86e5-d6e2d0814766,,,,156.0,170.0,14.0,1,ATX Mid Tower,1
dd1b09e3-98f7-409c-93d9-53616dcc946c,2786f0a9-0b2c-410a-84a4-446c68479872,,,,113.0,170.0,57.0,1,ATX Mid Tower,1
977318f7-43d0-4501-9dec-39d8086f90de,e8469e52-6fa5-41d9-a2fe-1004fbf739e4,,,,160.0,150.0,-10.0,0,Micro ATX Mid Tower,0
8c2b3fd4-cfee-4002-b888-a98599e5a59a,d44f378d-0ad8-421e-a139-e143b2566b0b,,,,159.0,156.0,-3.0,0,Micro ATX Mid Tower,0
20bd5859-5534-4435-9e69-75322a90bccd,4ba30b3e-81d6-4a41-8dd0-a6230441df88,120.0,1,,159.0,67.0,-92.0,0,Mini ITX Tower,0
f0b09c19-60de-4a3a-af74-427cc668fc46,948b8007-fa96-47ee-aae1-b30ca6758058,120.0,2,,155.0,165.0,10.0,1,Micro ATX Mini Tower,1
9e2c0c50-37cc-4b59-8364-07aea41fd100,79e38fa7-60b9-4f77-9350-07bc7b2645c0,140.0,3,420.0,52.0,175.0,123.0,1,ATX Full Tower,1
e6bafebe-c219-4aec-b487-0134cb213c7f,e6bffbcc-52cc-48b2-8cab-38e991a2c436,120.0,2,,154.0,185.0,31.0,1,ATX Mid Tower,1
fe384c94-811a-4067-8681-2485e6b6a9c6,568dbac5-fa3a-4d4e-a285-06396c15572b,,,,166.0,160.0,-6.0,0,ATX Mid Tower,0
19499ed3-fd7b-4423-9ea2-4bdb4c3c330b,5832656a-c875-41fe-9b3d-eec706a2b6b7,,,,155.0,140.0,-15.0,0,Micro ATX Mini Tower,0
b60d9655-11da-4a46-951b-ddaea98bb6e4,be09153b-e8d7-4dba-84f6-2cf6f265f870,,,,161.0,160.0,-1.0,0,ATX Mid Tower,0
7198ee37-1f84-486e-ad33-e6d41870e5d0,c5d4205c-72aa-4501-996d-dde29ed06620,,,,160.0,158.75,-1.25,0,ATX Mid Tower,0
c77afd5a-e48c-4f23-8154-50b34feb638c,2bf2cddc-4994-4aa0-8cdf-f9aa60a27862,,,,158.0,157.0,-1.0,0,Micro ATX Mini Tower,0
346d4ba7-fe44-4744-be52-9a6f4bc7f33b,f7cfb2ed-f375-48f1-8303-c548d4dbbebb,95.0,2,,53.0,165.0,112.0,1,ATX Mid Tower,1
7c680807-0cda-4ffe-a8af-8d804c7b8b1b,1e617b6d-b23d-44dc-80b5-a04bbfb1c616,,,,47.0,185.0,138.0,1,ATX Mid Tower,1
6f381b9e-658c-4948-a214-6957dfd81dbb,9469ee8d-121b-4dd9-87ba-40858b67f5cd,,,,168.0,165.0,-3.0,0,ATX Mid Tower,0
d85925c4-7a9d-4c1d-a68a-2904c3f7c61c,2b9f3872-9f5f-4574-87e0-de621b7e39cd,,,,68.0,48.0,-20.0,0,Mini ITX Tower,0
80ee7d0a-1dca-4b7b-8065-c340608220a2,4f679ead-b5de-4c43-8207-5eee01702fac,280.0,1,280.0,65.0,166.0,101.0,1,ATX Mid Tower,1
93cec22e-10d9-46ad-98cc-01c9608f6528,bb32b5f1-8400-41fd-a526-008e0fdf5474,,,,78.0,58.0,-20.0,0,HTPC,0
0c02866e-b0cf-40a3-aac6-ae81196b9eae,ea1c8607-243c-46e8-bcb5-85f6832a81bb,,,,154.0,138.0,-16.0,0,HTPC,0
e6e90001-856c-4f6f-a118-85c90aaf2229,8408651e-0e29-4d34-a1f9-4f091c659b96,,,,75.0,185.0,110.0,1,Micro ATX Desktop,1
260dab09-d6a4-4a83-a8b4-b4152322f7dc,37503927-08dc-4628-b9b0-2a99707f9ee0,,,,166.0,165.0,-1.0,0,ATX Mid Tower,0
cd1fd5df-7bfb-4985-83c8-e2e0c49ad29f,a4be73eb-e073-4197-a572-0cf14c4914b8,,,,165.0,165.0,0.0,1,Micro ATX Mini Tower,1
285130e7-af99-4a6c-aef9-cb9d8ffa8d64,d7fc3bcf-f17b-49dc-9eea-fa52a1d9f51e,,,,47.0,185.0,138.0,1,ATX Full Tower,1
1b2c1e13-5348-4d1a-9b87-eda8235b4b94,4ba30b3e-81d6-4a41-8dd0-a6230441df88,,,,165.0,67.0,-98.0,0,Mini ITX Tower,0
cb9ef553-27ab-4dc8-bd71-60cce64a7a00,b953d5de-67b1-4ca1-8462-2551d0aaae14,,,,157.0,155.0,-2.0,0,ATX Mid Tower,0
0b849da6-5d34-4623-b50d-8565cbbfdefe,cbb8efea-1c17-498e-b37f-9196d35ff4ef,,,,157.0,180.0,23.0,1,ATX Mid Tower,1
1f93bd5f-5e78-441d-8e0e-a083302f199d,d0bfd715-d436-4e52-ae4e-883ff71969fa,,,,170.0,210.0,40.0,1,Micro ATX Mini Tower,1
cdece2bb-4d8b-455c-8363-5edc7b3381a1,4ba30b3e-81d6-4a41-8dd0-a6230441df88,,,,158.0,67.0,-91.0,0,Mini ITX Tower,0
9060e07d-a146-4274-a275-2fa18a6069be,7e30d688-d0fa-4df1-9eb3-6dbd75cc2cd4,,,,154.0,68.0,-86.0,0,Mini ITX Tower,0
f92a943d-c6d6-45f6-8caa-53e954d31735,506a8bad-c50b-407d-abba-e11c58c20490,120.0,2,240.0,150.0,70.0,-80.0,0,Mini ITX Tower,0
235b8c73-df93-48a3-b6a1-d07c22ab39b9,327be9d5-4bad-458f-ae7f-1e572ba11552,,,,150.0,170.0,20.0,1,Micro ATX Mid Tower,1
70b6d756-4411-41ad-86a1-1f1e124c8a90,327be9d5-4bad-458f-ae7f-1e572ba11552,120.0,3,360.0,397.0,170.0,-227.0,0,Micro ATX Mid Tower,0
6af515fa-2d66-490c-b8b5-7fb12142cdcf,825fc1d4-62b4-4da5-95b3-a01e97dfb2ab,,,360.0,59.0,165.0,106.0,1,ATX Mid Tower,1
687c794f-ea88-4c1c-89d0-0194386850f5,4c311e93-7cf1-426d-bd1a-671ab6e01981,,,,130.0,160.0,30.0,1,Micro ATX Mini Tower,1
6f9ce0c4-3f64-4a02-b4a5-a1afdf5ccf3e,e94d2f4e-65b2-4d43-ba94-1b273de6face,120.0,2,240.0,116.0,70.0,-46.0,0,Mini ITX Tower,0
faa4bedc-a053-474c-9840-c7011670dc10,dea5730a-5872-479a-9b62-529135905669,120.0,,,159.0,155.0,-4.0,0,Mini ITX Tower,0
f7f98146-0888-494b-ab72-1aa239f1686e,0e88d32a-2d6e-4d77-b3bc-dddb452ee37c,,,,154.0,178.0,24.0,1,,1
1ca4af39-9e59-4c63-a5e1-b9609f4bdb79,7e748555-7746-407d-ad79-dc169f8b067f,,,,112.0,167.0,55.0,1,Micro ATX Mid Tower,1
b1432886-1b14-4d21-af83-26a5585701ae,6457e5f4-68a5-45d4-9684-f371c16b8be5,,,,161.0,168.0,7.0,1,ATX Mid Tower,1
5621709a-5393-4b76-8407-c276276d25d9,56891729-857b-4606-a555-923b4ed32ec3,,,,146.0,68.0,-78.0,0,Mini ITX Tower,0
453fabba-75a4-42a1-821b-99e01e9eae50,55b94e26-2495-4727-acff-6ac025396bcd,,,,155.0,165.0,10.0,1,ATX Mid Tower,1
ce2efc5d-de18-4657-8ae1-9c3980b1bc7b,0d8ffba7-ba0a-4c2d-86e5-d6e2d0814766,,,,27.0,170.0,143.0,1,ATX Mid Tower,1
8b1b5821-dec8-40bf-8045-c3e159efab40,abffaabd-4ed7-4d4e-b631-67f3770e4feb,,,,152.0,181.0,29.0,1,ATX Mid Tower,1
c19ff4e4-11da-49d3-8051-8706a37f29bd,c61844c9-d576-4ce0-a44e-48afcecd84b1,,,,159.0,185.0,26.0,1,EATX Mid Tower,1
8db736b7-8f08-4427-8869-f30cf6c49ea0,21230593-6839-43ee-97d7-0b7ba03aa823,120.0,2,240.0,125.0,75.0,-50.0,0,Micro ATX Mini Tower,0
5cd3839d-02e2-41be-bf96-dfceeb31d6f4,89ce90ac-0a6c-4a82-98c4-6b2a93c91d67,,,,160.0,158.0,-2.0,0,ATX Mid Tower,0
e4d0abe3-01b2-47e9-868f-657678275963,3b55a51a-53ab-40cf-a038-e4d82ec07aad,120.0,3,360.0,53.0,180.0,127.0,1,ATX Mid Tower,1
6f9ce0c4-3f64-4a02-b4a5-a1afdf5ccf3e,220e6430-b81d-44ef-a838-36334295c5a8,120.0,2,240.0,116.0,114.0,-2.0,0,Mini ITX Tower,0
87204b9e-e013-403e-9cb1-6f2fa4b7fe5a,c092f08c-1785-4b6f-b6d9-41b91ec49130,,,,160.0,155.0,-5.0,0,ATX Mid Tower,0
4cd7dce6-5172-4e5d-8a1b-b8138b5a334f,49bd62ad-9121-45d3-ba7f-1a727efea0e0,,,,150.0,68.0,-82.0,0,Mini ITX Tower,0
101e0a7c-da03-4cc6-a9ea-dd99a35370d8,60f7ad1e-579b-4eab-9158-059b35a51bb9,135.0,2,,162.0,150.0,-12.0,0,Micro ATX Mid Tower,0
e220088a-a7e3-464c-bd5e-dc03a430e7c4,e0f622e1-a2ab-4f3e-84d1-00467b51c5b5,,,,165.0,163.5,-1.5,0,Micro ATX Mid Tower,0
62a7277e-f6e2-46c7-9b17-b1540ca49585,6ec5ae70-437f-41a3-b3cf-586087aad331,120.0,2,240.0,60.0,188.0,128.0,1,ATX Mid Tower,1
b92ca3fb-4cab-4fff-81d9-1a916f9bc11d,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,,,,158.0,38.0,-120.0,0,Mini ITX Tower,0
0387abd1-9e39-4a6f-a6b9-08aefb1e8f59,62ef1b32-375b-40f1-8bf4-843aea9d6ef4,,,240.0,72.0,165.0,93.0,1,ATX Mid Tower,1
6f044ca4-424b-46dc-9a8f-94a704b48459,00f475f6-b2cb-4fb1-b11f-3fc02ae08461,,,,157.0,83.0,-74.0,0,Mini ITX Tower,0
13955568-df07-458b-8929-1370e83bb3c6,bcce6f8e-2f2a-4d30-b14e-69af1d560b2f,,,240.0,54.0,173.0,119.0,1,Micro ATX Mini Tower,1
b924c5e4-ac63-4285-b9ce-8b5600b5b5a8,a90c4ba0-d9a3-4e46-98fe-a75f182fd9a0,120.0,3,360.0,66.1,175.0,108.9,1,ATX Mid Tower,1
6f381b9e-658c-4948-a214-6957dfd81dbb,98118dfe-9ee3-45e7-af7b-240987e7c08e,,,,168.0,160.0,-8.0,0,Micro ATX Mini Tower,0
f7f98146-0888-494b-ab72-1aa239f1686e,078038c2-00fc-4f4f-b3f4-b67f9594e7d0,,,,154.0,163.0,9.0,1,ATX Mid Tower,1
e328929a-be13-46df-94bd-c5b5d873ba38,c4a9c058-3ab0-4f0a-879d-48b6e2a04db2,,,,160.0,155.0,-5.0,0,ATX Mid Tower,0
5738579a-bab2-437c-9df5-ef8ee32aac3a,b94e9642-9979-490a-8072-ccaee5ff3d62,,,,160.0,150.0,-10.0,0,ATX Mid Tower,0
efc5844a-5bb4-400c-8a0a-a52b6ac8febb,2d53135b-4ee8-4de0-ae01-27d091a48188,,,,71.0,155.0,84.0,1,Micro ATX Mid Tower,1
680bd6be-e84c-4ae6-8e3b-70d733ce1bdc,af312360-e0f0-4ec5-8824-7938459e37bd,120.0,1,,152.0,70.0,-82.0,0,Mini ITX Tower,0
48677906-3fe7-4680-8cb6-ba641b7f758a,044572aa-2cb1-4b2a-b42d-e3554cc27309,120.0,2,240.0,47.6,185.0,137.4,1,ATX Mid Tower,1
a8056ec8-5890-4139-8598-911918adcde0,9457af6a-ee1c-445a-817c-2f953671bb10,,,360.0,55.0,175.0,120.0,1,EATX Full Tower,1
f25ed339-c1b9-4bac-b918-b69d7c990867,3b1f55d7-f7f7-47ec-abb7-0d4b5ae98510,120.0,2,,157.0,50.0,-107.0,0,Mini ITX Tower,0
e8b9f5d5-6d8d-4c67-b02e-04ce8181dc14,62067a2c-91e6-48f8-b828-19f3c6f0f825,,,,158.0,55.0,-103.0,0,Mini ITX Tower,0
1188d2f0-dde8-4452-b5a0-fa68cc594d57,644c88d4-4f3e-4eb2-af1c-d6aa7a016878,,,,137.0,75.0,-62.0,0,Micro ATX Mini Tower,0
a659937b-2e8f-4208-b7b0-36f4bd98aae3,3342308a-8f3f-4de6-b4f8-a651b448203a,,,,170.0,165.0,-5.0,0,Micro ATX Mini Tower,0
977318f7-43d0-4501-9dec-39d8086f90de,b1d31f54-4a71-4bb4-a59e-9f0dc5c60810,,,,160.0,156.0,-4.0,0,ATX Mid Tower,0
b501b58e-e4db-4f79-8d7f-a03811c8e2b6,128d7707-d917-4a75-834d-6ff43730551f,140.0,2,,158.0,65.0,-93.0,0,Mini ITX Tower,0
82ef1019-4bdf-47f5-8e69-9e2dd88eb9dd,b1e0b4f0-0522-443b-94a2-309f67623bb7,,,,158.0,163.0,5.0,1,ATX Mid Tower,1
795ca61e-edac-42ff-b3b3-b6d80c82322f,d5076929-29a8-4b81-9627-4973835d5f22,,,,155.0,190.0,35.0,1,ATX Mid Tower,1
18d47458-d2de-49a2-ac2f-eb582e85b9aa,38128e27-09da-4be5-bb84-5b29685cebc1,,,,158.0,145.0,-13.0,0,ATX Mid Tower,0
2b6f32ce-fe32-41f8-bfd3-bf602dec16ed,2c6293a2-1236-46b9-9645-b65240a98e71,120.0,,,159.0,170.0,11.0,1,ATX Mid Tower,1
c8dd3ac8-729e-42ec-a1f9-1e997e3377e4,b953d5de-67b1-4ca1-8462-2551d0aaae14,,,,160.0,155.0,-5.0,0,ATX Mid Tower,0
55f2faba-34c2-44f7-94bb-63790fc0d15a,e519477a-b9ff-42f0-833a-21db0890e33a,,,,60.0,170.0,110.0,1,ATX Mid Tower,1
49976229-f86d-4a07-b8d9-d591272fe26e,39678a5e-f465-415c-8f2c-251383b47e95,140.0,3,420.0,68.0,154.0,86.0,1,Micro ATX Mid Tower,1
7077b097-05b5-4aa2-93e1-908e8e4e2a65,bb32b5f1-8400-41fd-a526-008e0fdf5474,,,,164.0,58.0,-106.0,0,HTPC,0
9ffe0ca5-3b1c-4104-8c7b-f28a0a2eb31e,5b810f9e-3f4f-43e3-a7cc-909781d4cc55,,,,148.0,180.0,32.0,1,ATX Mid Tower,1
70b6d756-4411-41ad-86a1-1f1e124c8a90,aa0a5ad2-56dd-4d4e-ac70-680ef42e5490,120.0,3,360.0,397.0,160.0,-237.0,0,ATX Mid Tower,0
93cec22e-10d9-46ad-98cc-01c9608f6528,67f2d029-a7b1-4f33-a690-9e22b93ebc26,,,,78.0,57.0,-21.0,0,Mini ITX Tower,0
82bb45de-3daf-4528-b69b-30002d0013c0,6ba4b85c-9a3d-4685-885f-f4aad333adda,120.0,2,240.0,116.0,164.0,48.0,1,ATX Mid Tower,1
89c7efb6-64c5-43dc-8bc4-5515da737c13,93ee5324-bcd5-4b9a-8017-389742543925,,,,154.0,83.0,-71.0,0,Mini ITX Tower,0
919fcb52-172c-42f9-87c2-e66b58e7c9f9,eeb92171-e5fc-403d-986a-d53431ba47f5,,,,171.0,170.0,-1.0,0,ATX Mid Tower,0
5ebd83a7-5693-4cac-8e9d-031cd1a2b7b4,8ef7527f-5e33-4f37-9209-6e47830f0626,,,,55.0,156.0,101.0,1,ATX Mid Tower,1
427d8967-26b6-4ea2-84e0-09d45fe8831b,3b1f55d7-f7f7-47ec-abb7-0d4b5ae98510,,,360.0,54.0,50.0,-4.0,0,Mini ITX Tower,0
ac319df9-4f44-414c-a4a7-6ceea30bad04,ef959529-a9c5-41b9-84b7-9a2de942b470,,,,152.0,130.0,-22.0,0,Mini ITX Tower,0
f0cf7701-9790-491d-bc7f-781cf889c21e,bac243a4-be7d-48bc-ad96-7290c17484da,,,,153.0,110.0,-43.0,0,Mini ITX Tower,0
8b847397-94ab-4475-9125-92b7bbb61e6f,bb32b5f1-8400-41fd-a526-008e0fdf5474,,,,130.0,58.0,-72.0,0,HTPC,0
67a40c13-08ea-4cf2-af25-25ad9e3fbe1b,2a1a8f7b-a245-4752-8245-4a95abbc56c3,,,,158.0,155.0,-3.0,0,ATX Mid Tower,0
73155025-b8e1-440e-9efb-38bc1eb2748e,d56652ea-7ea9-4792-996b-ee11805a4f71,120.0,2,240.0,80.6,170.0,89.4,1,ATX Mid Tower,1
9578f34e-4433-42cd-ad5c-3b279f5d48d0,b5020a0f-1b6d-41df-acb0-f3c95c959600,120.0,2,,161.0,170.0,9.0,1,ATX Mid Tower,1
e6e90001-856c-4f6f-a118-85c90aaf2229,3949ebc6-f15e-4920-bf92-b9ab6c5c7936,,,,75.0,185.0,110.0,1,ATX Mid Tower,1
2b43bbb1-a6a9-41e7-8a92-fd0b2d948b3f,7a39c2c3-d65c-431f-bb74-ca13246e2026,,,,100.0,158.0,58.0,1,Micro ATX Mini Tower,1
1397bbab-fcb5-4bb2-9261-d60e56929fd2,8cfaa079-9c84-4e82-a31c-bd329a569790,240.0,2,240.0,94.0,165.0,71.0,1,Micro ATX Mini Tower,1
4c007680-f9e6-4c51-81f9-663522469196,170ea77f-4033-4739-ab7a-78aec2c373cc,,,,150.0,170.0,20.0,1,Micro ATX Mid Tower,1
c1addeb0-a875-49df-8855-c484b8dd5184,a713e2ad-ee45-4ec6-ba1f-c2c05a9b4f86,,,,150.0,160.0,10.0,1,ATX Mid Tower,1
7c680807-0cda-4ffe-a8af-8d804c7b8b1b,a9204526-28ce-4a32-9940-2a1eda41372c,,,,47.0,190.0,143.0,1,EATX Full Tower,1
0c89f2b2-209d-492f-ba43-bcb5c930a754,2744aca0-077c-4823-8fb2-191077b2d462,120.0,3,360.0,116.0,205.0,89.0,1,ATX Full Tower,1
7a99a942-9677-40a5-9df7-7b7f6fe86160,253a5512-cfbb-4418-9d7c-fc8ace398562,,,,154.0,170.0,16.0,1,Micro ATX Mid Tower,1
eea41f15-96cd-4bac-8785-9fcc7e3cffee,d8386c8a-21c4-4479-9020-4bab37846013,,,,160.0,155.0,-5.0,0,ATX Mid Tower,0
be95defc-f7d0-4615-ab62-f75a6f4a3bcf,b9d0e3a0-f53e-4149-83b7-6e81e3f85dc8,,,,156.0,165.0,9.0,1,ATX Mid Tower,1
80f90166-d3d8-4ca4-899c-51d88633beaa,1aa9cbce-b6c3-4156-9381-27ef418281e3,,,,148.0,145.0,-3.0,0,ATX Mid Tower,0
a7f79462-8adc-4610-a63a-0e87dbe21d86,257e1889-5f28-4bdc-9829-60856785a701,,,,45.0,154.0,109.0,1,Micro ATX Mid Tower,1
d85925c4-7a9d-4c1d-a68a-2904c3f7c61c,299aae97-c906-4a2e-894d-6fa7986754dc,,,,68.0,185.0,117.0,1,ATX Mid Tower,1
c2564c8e-a19a-4715-9b16-7dbce73468e4,d86b31ae-7f2e-4900-a972-cdcd9f1ade8e,,,,57.0,175.0,118.0,1,Micro ATX Mini Tower,1
d77ad666-0f98-4f3d-9c45-269a7c25a842,57f6e92e-cc8d-4a1a-9e36-dc083632bbfb,,,,169.0,167.0,-2.0,0,EATX Full Tower,0
b799e725-9d16-4721-b0a9-0f8d2d029d1e,0c25e46d-d7e6-4c7e-bfba-949c544c8492,,,,151.0,210.0,59.0,1,ATX Mid Tower,1
7ce9df05-a84f-4e41-8d39-634cf0f6e7a8,377449ff-c468-48aa-a584-af3cd5afc132,,,,154.0,61.0,-93.0,0,Mini ITX Tower,0
e6bafebe-c219-4aec-b487-0134cb213c7f,af312360-e0f0-4ec5-8824-7938459e37bd,120.0,2,,154.0,70.0,-84.0,0,Mini ITX Tower,0
a659937b-2e8f-4208-b7b0-36f4bd98aae3,fbd8cdf6-8725-41bb-9285-5e581eb6489b,,,,170.0,164.0,-6.0,0,Micro ATX Mini Tower,0
988e20b1-2c61-46f3-96fa-a28afb71d90e,6b6b1121-49c8-4478-a9d7-01b8324b7ed0,,,,135.0,70.0,-65.0,0,Micro ATX Desktop,0
e997c2ce-6f97-4614-8f66-04a95c4d7250,f71f2014-0377-4d06-9d1d-0a4aa1aa94d6,,,,150.0,180.0,30.0,1,ATX Mid Tower,1
3d1a1f3e-0d12-4694-8fb0-5bd60549ca4a,652986d6-5e6d-4631-867a-8e45ecf47bfd,,,,155.0,167.0,12.0,1,ATX Mid Tower,1
3fac67e3-9463-4a6c-9483-92d7355b4f50,fabde648-c0d1-41c9-afde-648f986d9fcd,,,,58.0,160.0,102.0,1,ATX Mid Tower,1
6f9ce0c4-3f64-4a02-b4a5-a1afdf5ccf3e,53212816-aa79-4e51-a223-f9683d916958,120.0,2,240.0,116.0,95.0,-21.0,0,ATX Mid Tower,0
2da9af09-a952-42fc-b5e5-e39278481b9e,1970fcc0-f5c6-40f4-9084-9ff5b6d685f5,,,,158.0,160.0,2.0,1,ATX Mid Tower,1
55036bf4-06d3-4b03-b08f-6e2abbd0d9b4,d2e6d3d9-091c-489a-906a-690279f8e8cc,120.0,,,155.0,160.0,5.0,1,ATX Mid Tower,1
c6a12b3b-cca5-43a2-8ffe-bfe864e1bc41,e68e0525-655c-459a-a1fc-c6a215b68c5c,,,,150.0,88.2,-61.8,0,ATX Mid Tower,0
38433bb7-2681-4f1d-8f0a-0d90cf58a02d,d21655d9-9b38-472c-9208-4c1e93381183,,,,154.0,210.0,56.0,1,Micro ATX Mini Tower,1
a5465e59-1289-4df5-9b98-40d62492b7eb,9d0fa81e-794e-43a0-b137-094d45037d33,,,360.0,66.0,175.0,109.0,1,Micro ATX Mini Tower,1
b2c3cbd5-11f4-4a51-8ffc-aee1b6fa9d5b,dfc3e753-e914-49cf-93dc-b74ced1f5b4a,140.0,2,280.0,69.0,176.0,107.0,1,ATX Full Tower,1
36ec29f5-6b7d-49ea-8a55-9dfeb4034010,86155d89-39a7-454f-8fd0-7bdc6ef0ec54,,,,125.0,161.0,36.0,1,ATX Mid Tower,1
6e9bd86d-c498-44ed-92c6-7a9498c3a7b9,4f679ead-b5de-4c43-8207-5eee01702fac,,,,148.0,166.0,18.0,1,ATX Mid Tower,1
1892eb07-b509-42c8-b192-92854986b316,ceb65c11-0b5c-46eb-b0e0-9bf37a584052,,,,160.0,150.0,-10.0,0,ATX Mid Tower,0
b399846f-586c-42aa-a249-589e046b7ebc,af312360-e0f0-4ec5-8824-7938459e37bd,,,,95.0,70.0,-25.0,0,Mini ITX Tower,0
5621709a-5393-4b76-8407-c276276d25d9,ef959529-a9c5-41b9-84b7-9a2de942b470,,,,146.0,130.0,-16.0,0,Mini ITX Tower,0
b501b58e-e4db-4f79-8d7f-a03811c8e2b6,d2998b94-1514-4d3c-9828-3653067af284,140.0,2,,158.0,82.0,-76.0,0,Micro ATX Desktop,0
89c7efb6-64c5-43dc-8bc4-5515da737c13,d0106884-7bd0-4c86-a123-fe1befd7e825,,,,154.0,164.0,10.0,1,ATX Mid Tower,1
