psu_id,case_id,psu_form_factor,psu_length,psu_wattage,psu_efficiency,case_psu_clearance,case_supported_psu,psu_form_factor_match,psu_length_ok,label
0eca1861-87b8-4abc-ad6a-8605f44aa021,51b2027c-caff-483f-9398-25f2b30cd0d9,ATX,160.0,850.0,80+ GOLD,,SFX | SFX-L,0,1,0
e1eb94ab-d7e5-4c34-af2c-d65cf9336f3b,2cd916b5-a8f5-4646-9ac3-edb1631f9ba0,SFX,100.0,350.0,80+ BRONZE,180.0,ATX,0,1,0
cd71034d-fc11-497d-83b3-9953f49ce39f,cee29e22-2c45-4d28-9768-10243278541c,SFX,130.0,500.0,80+ GOLD,160.0,ATX,0,1,0
23085104-4b9a-4a5a-ad54-b4c8bb76aa82,d376a58d-c9f6-43a8-a79f-c9a750a76310,ATX,165.0,500.0,80+ BRONZE,160.0,ATX,1,0,0
8441f48a-b10b-4627-ad3e-26ac8be74c52,410188d1-1b41-4e31-9852-7697c5d91bec,ATX,200.0,1200.0,80+ SILVER,160.0,ATX,1,0,0
a9e060fa-8e95-4186-be67-3507b9434bab,51b2027c-caff-483f-9398-25f2b30cd0d9,ATX,140.0,500.0,,,SFX | SFX-L,0,1,0
2fb130c0-c13f-4049-8499-66f8b870f6e4,f71f2014-0377-4d06-9d1d-0a4aa1aa94d6,ATX,165.0,800.0,80+ BRONZE,,ATX,1,1,1
2f35acb2-f4d8-4d7f-9175-955623b6bc15,03ba5c32-d37c-424d-a122-10a66cec4179,ATX,170.0,850.0,80+ GOLD,,SFX | SFX-L,0,1,0
191e8e85-9e7b-4040-b448-674f249a9364,b1e0b4f0-0522-443b-94a2-309f67623bb7,TFX,,300.0,80+,200.0,ATX,0,1,0
f6f79128-2777-4d76-90f2-d42db3a6b3aa,fd263975-75c0-473d-964c-71b1df4ad722,ATX,200.0,1500.0,80+ GOLD,180.0,ATX,1,0,0
e2e4bae2-47ed-4117-8c0d-1d4a1f0a0c9a,9633a11e-b237-4a7b-b500-937b20008dbe,ATX,140.0,450.0,,220.0,ATX,1,1,1
f6f79128-2777-4d76-90f2-d42db3a6b3aa,faf380e2-a1ce-4442-ad9e-161f70c64d35,ATX,200.0,1500.0,80+ GOLD,180.0,ATX,1,0,0
191e8e85-9e7b-4040-b448-674f249a9364,42d93091-c824-480a-b77b-ce7be1628e4a,TFX,,300.0,80+,160.0,ATX,0,1,0
71ed706a-9d8c-4a94-bda5-15024c6f3b59,456a564c-2998-4260-b779-ee852852a829,ATX,200.0,1200.0,80+ TITANIUM,,SFX | SFX-L,0,1,0
a91b20cf-55c7-4174-a2d8-89d3d8c27dd8,a0db21f6-2cd2-4a9b-807e-157eb833ea34,SFX,100.0,550.0,80+ GOLD,180.0,ATX,0,1,0
638889aa-9711-4c48-9060-d07782e0f20e,55b94e26-2495-4727-acff-6ac025396bcd,ATX,224.0,1200.0,80+ TITANIUM,200.0,ATX,1,0,0
ab5e6500-05ed-4aa4-8c6f-38c50cae2043,abf2c632-f2b2-4930-85b2-832f5a292234,SFX,100.0,850.0,80+ PLATINUM,180.0,ATX,0,1,0
0dffff5d-5317-4d65-a5d6-a974a326a78a,08f83f40-7f0f-4c64-a208-c7f516f1efcf,ATX,160.0,750.0,80+ GOLD,210.0,ATX,1,1,1
2125dab0-1daf-4ccc-8279-0d1bd5e4f9ad,cd4568b7-29a5-4ed2-b85f-97738ea155c9,ATX,140.0,600.0,80+ BRONZE,,ATX,1,1,1
f061161c-6f67-4890-854c-cddf344df50a,7c3451cf-80fc-4040-a23a-a83bdb494606,ATX,140.0,650.0,80+ SILVER,180.0,ATX,1,1,1
3da1608f-1509-4c30-93a3-c47c59ca4ef6,81f0834f-699c-4a14-8528-070fd8326421,ATX,160.0,530.0,80+ BRONZE,,ATX,1,1,1
36bd9581-983e-4309-9039-fa93e3f3d2d9,a46a072e-5bb7-49bd-bea7-4c1d9baa570d,ATX,140.0,650.0,,180.0,ATX,1,1,1
337737d6-580b-4ce4-93b5-37b249b58544,1020d83d-76c2-41f4-bee0-272716223e83,SFX,100.0,450.0,80+ BRONZE,,ATX,0,1,0
5447a92f-f5ee-4b1e-b8fa-8d4a5b524d09,f302b257-e678-4bb4-b304-cb09ed521e7c,ATX,160.0,650.0,80+ GOLD,220.0,ATX,1,1,1
dd83a588-3691-4946-a263-68ea3730cfe1,f1ea8405-90b1-49fc-951c-7e09e954f4db,ATX,140.0,550.0,80+ BRONZE,,ATX,1,1,1
70d3c1f3-6305-42bf-8c26-1f990f49da28,9e3aeb11-df9d-4130-bb41-f41a54b76972,SFX,100.0,450.0,80+ GOLD,220.0,ATX,0,1,0
15d46b0f-ec2a-47db-bcdd-73439897cab4,e519477a-b9ff-42f0-833a-21db0890e33a,ATX,160.0,550.0,80+ BRONZE,220.0,ATX,1,1,1
ffab8771-cde5-4bfe-b563-d84fb5b2b7fe,1bd48682-e6ca-41a0-b07d-4c785f380acb,ATX,,1200.0,80+ GOLD,220.0,ATX,1,1,1
49db5faf-8d78-431f-a80b-9880b52a0b95,54bc84f1-7b59-42b5-8719-dda673514c54,ATX,182.0,1300.0,80+ PLATINUM,182.0,ATX,1,1,1
3ca74ae1-3a15-48f4-8314-d6cf0a593fee,2ca8aecb-0f6e-4941-87f2-2f584a5a046a,ATX,241.0,1600.0,80+ SILVER,180.0,ATX,1,0,0
8cfa7ca3-a1cf-4b78-a7ed-c749e5a6fbb8,27e9107f-8ab1-4e5b-8c2f-43cb540c1b2a,SFX,100.0,750.0,80+ PLATINUM,220.0,ATX,0,1,0
dccfd7f5-bf9f-4a7a-8a03-0f60374195f5,e519477a-b9ff-42f0-833a-21db0890e33a,ATX,140.0,600.0,80+ BRONZE,220.0,ATX,1,1,1
47c94b5c-f2b5-46bb-abf5-dfc31c65c34f,42d93091-c824-480a-b77b-ce7be1628e4a,ATX,170.0,850.0,80+ GOLD,160.0,ATX,1,0,0
6c0bef11-adf6-4b0a-974b-2ec28cb15586,ee103b4b-fd54-49e3-b989-df5d12e5dae9,SFX,100.0,350.0,80+ BRONZE,220.0,ATX,0,1,0
b41fca2f-23c6-41ca-a53f-c24496ebed68,5b063ce6-a082-48eb-88b8-c99903a0f27d,ATX,180.0,1100.0,80+ PLATINUM,,ATX,1,1,1
bd0836a5-6ff2-4565-88e5-3f5333772fde,c367e788-8d65-4083-870a-18d7ad974525,SFX,100.0,650.0,80+ GOLD,,ATX,0,1,0
b0717dde-ff04-4d09-946c-02ca5de937e1,7f7b3e0c-03f6-42ca-a2ca-2575c2f6ec82,SFX,100.0,550.0,80+ GOLD,,ATX,0,1,0
77306c67-fb0e-4b1b-8a65-df97c52e9e0f,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,ATX,170.0,550.0,80+ GOLD,,Flex ATX,0,1,0
cf8b1c07-c48e-4bcf-96f3-5786bb329af0,d8386c8a-21c4-4479-9020-4bab37846013,ATX,160.0,1000.0,80+ PLATINUM,,SFX | SFX-L,0,1,0
e4101b94-e60c-4ac4-93ca-974a2317f140,81721d18-7067-4bde-8b98-0f9c8cb25af9,ATX,150.0,850.0,80+ BRONZE,,SFX | SFX-L,0,1,0
1d196219-766f-40ed-b51a-b45057a887a0,517f12f3-4679-4d13-8832-0fcd2c2a40ea,ATX,140.0,350.0,,,ATX,1,1,1
d8b7493a-7aad-4bb6-854d-26be0ec2721e,71d9e671-5494-4ede-b0e0-5625804f70a0,ATX,150.0,850.0,80+ GOLD,150.0,ATX,1,1,1
68162e75-c080-4354-9204-262c4343adce,de750bae-b9f3-496c-843d-9e33a4c77dd6,SFX,100.0,450.0,80+ BRONZE,,ATX,0,1,0
da70a7b8-de97-44ab-99c7-edab7f9855dd,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,ATX,182.0,1200.0,80+ GOLD,,Flex ATX,0,1,0
864f6671-7386-4ac6-8b0e-c4bbc2be6b0d,0caedd51-ca9c-43a7-8f1c-d79ace9df282,SFX,125.0,850.0,80+ PLATINUM,,ATX,0,1,0
56ff2b09-4e75-4b64-a770-cd89579531f8,81f0834f-699c-4a14-8528-070fd8326421,SFX,100.0,600.0,80+ GOLD,,ATX,0,1,0
f353544f-a938-4174-820e-77fc22392832,1c2b21fc-ea2f-4803-ac59-83305a2442fc,Mini-ITX,,350.0,80+ BRONZE,223.0,ATX,0,1,0
a32b8ddd-b451-4d76-9e79-e2ca977c2968,11e609ff-a638-4e8b-856b-2eb116615667,ATX,150.0,400.0,80+ GOLD,,SFX | SFX-L,0,1,0
71a78c56-2b70-4335-afce-cfec1de5ba4b,9633a11e-b237-4a7b-b500-937b20008dbe,ATX,140.0,500.0,80+,220.0,ATX,1,1,1
2d4198a5-d3ab-45da-adf3-94b06d7c8719,9e3aeb11-df9d-4130-bb41-f41a54b76972,TFX,175.0,300.0,,220.0,ATX,0,1,0
7dc774a4-1cbf-44d5-be18-83041ed89cc8,719c4262-c921-4a8c-a851-f78d405e4dad,ATX,140.0,500.0,80+,220.0,ATX,1,1,1
528b58a6-3129-4ba2-a314-fb84cef23598,b1e0b4f0-0522-443b-94a2-309f67623bb7,ATX,180.0,1000.0,80+ PLATINUM,200.0,ATX,1,1,1
d8391240-fba2-4002-89b4-6bf6869036e6,3baf22f5-e281-4045-82ca-d2ac029bb649,ATX,120.0,650.0,80+ BRONZE,265.0,ATX,1,1,1
da4cd46c-02e2-45df-8408-3c48456a95a3,e19caca6-15c5-435e-9285-1a4b4698239a,ATX,150.0,650.0,80+ GOLD,182.0,ATX,1,1,1
b040557f-bc2f-4528-b2f5-23e153217f68,1020d83d-76c2-41f4-bee0-272716223e83,ATX,180.0,850.0,80+ GOLD,,ATX,1,1,1
c6410492-1fad-460b-9883-bab7f91eb694,838ed15d-e916-411a-9831-ea850f700556,ATX,140.0,550.0,80+ GOLD,,ATX,1,1,1
1c14aa45-9aad-47d2-a551-98e1a4d8e2e8,a14ff72c-24d6-46cb-874f-b0eb9a6e1b65,SFX,104.0,1000.0,80+ PLATINUM,220.0,ATX,0,1,0
ff1ddebd-c1df-4f65-a034-f8bbeb8bead0,13890e42-7d80-43db-9ef8-4b65b9c13276,ATX,160.0,1000.0,80+ GOLD,160.0,ATX,1,1,1
75de04d2-281b-4851-a75e-fc825f595740,81721d18-7067-4bde-8b98-0f9c8cb25af9,ATX,139.0,500.0,80+ GOLD,,SFX | SFX-L,0,1,0
2586ee37-a267-4a04-9274-99308f26169c,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,ATX,150.0,600.0,80+ BRONZE,,Flex ATX,0,1,0
069562c1-67ed-4519-941f-67fee5a4cf38,08f83f40-7f0f-4c64-a208-c7f516f1efcf,ATX,139.0,525.0,,210.0,ATX,1,1,1
e58a70de-6923-455d-9cad-0e7e3d2294ed,9e3aeb11-df9d-4130-bb41-f41a54b76972,ATX,140.0,550.0,80+ BRONZE,220.0,ATX,1,1,1
9fc02cfb-872a-458d-8b1a-7897690934e6,54bc84f1-7b59-42b5-8719-dda673514c54,SFX,100.0,850.0,80+ GOLD,182.0,ATX,0,1,0
f3a119bc-e84b-4d81-84e8-0b0f7f20e212,d0106884-7bd0-4c86-a123-fe1befd7e825,ATX,160.0,700.0,80+ GOLD,220.0,ATX,1,1,1
09c490fc-2aef-4088-bdf0-102cfe5a7d21,bf866219-af85-40e9-94e1-cff6f4ddd63d,ATX,140.0,1000.0,80+ PLATINUM,200.0,ATX,1,1,1
77422b20-1c5a-4c5e-81a2-88b8028f8451,9633a11e-b237-4a7b-b500-937b20008dbe,SFX,100.0,650.0,80+ GOLD,220.0,ATX,0,1,0
5e4bf087-3b90-4e06-b3e2-67e432969302,55b94e26-2495-4727-acff-6ac025396bcd,ATX,,1200.0,,200.0,ATX,1,1,1
ebfe1e68-adbb-46ad-a997-8e6ffd233564,11e609ff-a638-4e8b-856b-2eb116615667,ATX,180.0,850.0,80+ GOLD,,SFX | SFX-L,0,1,0
c6145f9c-e2e2-4db1-b2aa-51a8cfb8a796,d21655d9-9b38-472c-9208-4c1e93381183,ATX,160.0,500.0,80+ GOLD,220.0,ATX,1,1,1
af31ce30-b97a-4eea-b909-6e06c0d678e6,d8386c8a-21c4-4479-9020-4bab37846013,ATX,160.0,750.0,80+ GOLD,,SFX | SFX-L,0,1,0
541bea7b-60f1-41a4-ae2a-2a6e26e067ed,f9918e12-bbd5-4d30-97c7-2a3275954714,ATX,199.0,1475.0,80+ GOLD,180.0,ATX,1,0,0
3f4ed55b-4461-4d3a-8675-a1fa39c542f5,d92d15a1-1829-499a-a024-dc66b3579a34,Mini-ITX,150.0,400.0,80+ BRONZE,,ATX,0,1,0
f1e5b9ce-3b36-44a1-a94a-0b67dcfc6622,838ed15d-e916-411a-9831-ea850f700556,ATX,160.0,850.0,80+ BRONZE,,ATX,1,1,1
a87520b4-35b4-43fc-9a67-c5a1661be856,20cf5e59-e8e0-4997-b8f0-274871866f28,ATX,180.0,1500.0,80+ TITANIUM,,ATX,1,1,1
333c9ca4-2f74-4b7d-8eae-8cc54894209c,42d47c5a-8e21-4da9-ba4e-ea55290ce616,ATX,140.0,550.0,80+ BRONZE,,ATX,1,1,1
ddd9a5fa-cc75-40af-80e7-a0b41d0da35b,75b8fa59-986c-4cbc-9dcc-c6574428233c,ATX,140.0,850.0,80+ GOLD,220.0,ATX,1,1,1
b158339e-386d-4cd1-942f-6b1feaf544c5,bd74c68b-337a-4aa3-acb1-a89a4ea6ef1c,ATX,140.0,750.0,80+ PLATINUM,,ATX,1,1,1
ffd60bb8-1b1a-43c0-8ac8-770f273f059a,f71318da-b9dd-4800-954c-076c56958762,ATX,160.0,1000.0,80+ BRONZE,200.0,ATX,1,1,1
25bf7b5d-584c-4069-ac8b-bdbbf36f3102,11e609ff-a638-4e8b-856b-2eb116615667,ATX,180.0,1000.0,80+ PLATINUM,,SFX | SFX-L,0,1,0
aba27eb5-e2a3-45f2-9d9d-001af45d7d3d,75b8fa59-986c-4cbc-9dcc-c6574428233c,ATX,,750.0,80+ BRONZE,220.0,ATX,1,1,1
ffc3311c-d1f4-4d2d-b16a-7573182d3e7e,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,ATX,160.0,750.0,80+ GOLD,,Flex ATX,0,1,0
1127f38a-3ca8-4bda-8c93-b157339b1a94,dacc5b30-95b1-489e-a56e-441f1f727cd6,ATX,140.0,750.0,80+ BRONZE,,ATX,1,1,1
33aabeac-8bb3-4a71-af10-5b2b2a1ce3d4,b25d4954-d8f3-4b73-a3aa-ddfe6f79dea4,SFX,100.0,850.0,80+ GOLD,,ATX,0,1,0
c7ea5a90-9d44-4a4b-962c-1454cfe7f0f0,1020d83d-76c2-41f4-bee0-272716223e83,SFX,130.0,450.0,80+ PLATINUM,,ATX,0,1,0
f3a0458c-1a7e-4361-ac71-8d990eb93b01,76b32004-e61d-4fc3-a648-0719d1f5fdc5,ATX,150.0,750.0,80+ GOLD,,ATX,1,1,1
8061f19f-2dbd-43fc-a9e3-1df0358e12b4,c367e788-8d65-4083-870a-18d7ad974525,ATX,220.0,1500.0,80+ GOLD,,ATX,1,1,1
e96a902b-635f-4ca2-a4e2-a2c82297f0f5,d21655d9-9b38-472c-9208-4c1e93381183,ATX,140.0,600.0,80+,220.0,ATX,1,1,1
3b6e8411-60e0-4fc9-9d79-0488fa1cd962,d1c4ea4c-7e63-4086-951c-2a28ee297da7,SFX,130.0,1200.0,,200.0,ATX,0,1,0
d01770a9-7166-4b22-b039-0db0085b5cc2,948b8007-fa96-47ee-aae1-b30ca6758058,ATX,170.0,750.0,80+ GOLD,160.0,ATX,1,0,0
48c0a479-189c-4d2f-a7f3-0c74f8a730ec,5509f5a5-44e2-4693-8824-9a016a48e197,ATX,150.0,550.0,80+ GOLD,220.0,ATX,1,1,1
218423fa-047d-494d-bf28-0ad10994baa7,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,ATX,140.0,1000.0,80+ PLATINUM,,Flex ATX,0,1,0
2bb051ef-800c-4865-8883-d1de1df49855,bc5d8359-89a9-4a80-92b9-3ab05f3f1c80,SFX,100.0,850.0,80+ GOLD,210.0,ATX,0,1,0
af30a008-ab4d-43a8-9f9b-6f8bc5a8cf17,c0b0a371-7237-4b22-868d-00f633dc1aa0,SFX,100.0,850.0,80+ GOLD,,ATX,0,1,0
e8e47f36-7187-4a09-8db0-77b30f9e3d97,456a564c-2998-4260-b779-ee852852a829,ATX,140.0,550.0,80+ GOLD,,SFX | SFX-L,0,1,0
12b267f7-5029-48b2-adf7-9a4fc0887c25,710aa4bc-84c4-4176-8d3f-287d510cbb63,SFX,100.0,650.0,80+ GOLD,223.0,ATX,0,1,0
c7ea5a90-9d44-4a4b-962c-1454cfe7f0f0,51f73554-bf24-4a1f-bd6d-85936a4770dc,SFX,130.0,450.0,80+ PLATINUM,,ATX,0,1,0
20c4c3a6-249d-478e-96e3-3144f7d5e9e3,a665c556-dbb3-47bf-afa6-a561d66c6f0f,ATX,160.0,900.0,80+ GOLD,250.0,ATX,1,1,1
24bf3395-8dbc-474b-9fd3-b219a7dda8a0,cee29e22-2c45-4d28-9768-10243278541c,ATX,180.0,1300.0,80+ GOLD,160.0,ATX,1,0,0
80fbc7ca-a35f-42e4-84b4-7c0f3160389e,b097da10-4442-4d31-a7e1-fbf7a1b2a477,ATX,140.0,1000.0,80+ PLATINUM,180.0,ATX,1,1,1
cbafa801-d334-4382-be74-c2f989e418e1,838ed15d-e916-411a-9831-ea850f700556,ATX,180.0,850.0,80+ GOLD,,ATX,1,1,1
32e75fc3-fdae-445b-9142-b9078e490434,1bca2574-b9d8-491a-8f3c-02310ec2a557,SFX,100.0,550.0,80+ GOLD,223.0,ATX,0,1,0
cd227f35-a197-4ce0-9d4c-360302b7c4ca,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,ATX,160.0,750.0,,,Flex ATX,0,1,0
d1dbfd3c-1302-41f1-8ab7-0d240ed43e1d,11e609ff-a638-4e8b-856b-2eb116615667,ATX,139.0,650.0,80+ GOLD,,SFX | SFX-L,0,1,0
314245c4-b6ee-4994-938f-c0e05d46ac9c,abf2c632-f2b2-4930-85b2-832f5a292234,ATX,140.0,750.0,80+ GOLD,180.0,ATX,1,1,1
9cf32713-c466-43d1-8c61-23705d3328a2,3cf043a7-3fa1-41c9-a24c-0bbf3f4db1a7,ATX,200.0,1200.0,80+ SILVER,220.0,ATX,1,1,1
383a86fe-98f5-46c3-bd52-da307639ce17,20cf5e59-e8e0-4997-b8f0-274871866f28,ATX,139.0,650.0,80+ BRONZE,,ATX,1,1,1
93b7020e-aa87-4f2a-bbb4-7dd1d4ba85b8,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,ATX,140.0,450.0,80+,,Flex ATX,0,1,0
2a8043e6-677c-4e23-b196-62338dc77d1e,b1950adb-ebfb-4eeb-ac20-d7575e7afc0a,ATX,140.0,650.0,,220.0,ATX,1,1,1
6746de8e-2139-40e1-9548-1604b40b44ad,e19f2f10-a072-4360-b592-14c1edf6c49f,ATX,140.0,1200.0,80+ GOLD,,ATX,1,1,1
5b3a25ef-e702-4ebd-93ff-4c5df9789abe,d8386c8a-21c4-4479-9020-4bab37846013,ATX,180.0,1000.0,80+,,SFX | SFX-L,0,1,0
84fc5a14-4153-4677-a80c-a80bce7502d8,db06f330-f5e1-4e8b-b6e5-8430c47ab17f,ATX,225.0,1500.0,80+ TITANIUM,220.0,ATX,1,0,0
ac1a9b19-6561-47fd-aed6-5e9fb3ecbbab,de186213-df2d-445e-a57a-26bdcde3e997,ATX,140.0,850.0,80+ GOLD,200.0,ATX,1,1,1
ee5a886a-20c3-4173-b9e3-93ebdf1ea1bb,cb97527e-b48f-4253-b98f-3f032762c782,SFX,100.0,750.0,80+ GOLD,180.0,ATX,0,1,0
3f4ed55b-4461-4d3a-8675-a1fa39c542f5,0166a285-c025-4fef-868b-251a8ca785b0,Mini-ITX,150.0,400.0,80+ BRONZE,,ATX,0,1,0
acebae32-92cb-4b6e-9706-56d407b19995,1ebe9a49-611c-4b53-9962-5b7be5046dbf,Mini-ITX,150.0,250.0,,250.0,ATX,0,1,0
e404cece-1d35-4ce1-872d-458e23873f18,d376a58d-c9f6-43a8-a79f-c9a750a76310,SFX,99.0,850.0,80+ GOLD,160.0,ATX,0,1,0
e6e32dd3-599f-4b18-ae2e-d8436182a72a,0c3c19d6-ba05-41aa-8936-0eafc4a14fb9,SFX,100.0,600.0,80+ PLATINUM,200.0,ATX,0,1,0
01b2d3a2-e0a2-4083-9cdc-e0364ef8ad81,2cdb73d3-dc39-4494-a96e-bf7e20cfbcf8,ATX,140.0,600.0,80+,200.0,ATX,1,1,1
a07795bb-ea74-44ee-ae41-27d00ea59cdc,d8386c8a-21c4-4479-9020-4bab37846013,ATX,140.0,550.0,80+ BRONZE,,SFX | SFX-L,0,1,0
752ba8d1-2bfd-4f5b-aaf4-baf3407e2883,2cd916b5-a8f5-4646-9ac3-edb1631f9ba0,ATX,160.0,560.0,80+ GOLD,180.0,ATX,1,1,1
e58ac1c8-6cb2-41bf-a049-4330aaaf0617,e519477a-b9ff-42f0-833a-21db0890e33a,ATX,160.0,850.0,80+ GOLD,220.0,ATX,1,1,1
3e2b1992-3c5f-4d66-ac9a-a9fb9f8c57bb,f9918e12-bbd5-4d30-97c7-2a3275954714,SFX,100.0,850.0,80+ PLATINUM,180.0,ATX,0,1,0
985f08eb-1c04-44a3-8ec2-3deef45523f8,f302b257-e678-4bb4-b304-cb09ed521e7c,ATX,160.0,700.0,80+,220.0,ATX,1,1,1
0af1a9aa-f406-4c00-884e-38be42247285,396af85d-f126-4894-92a5-4cb49946d05e,ATX,180.0,550.0,80+ GOLD,170.0,ATX,1,0,0
5ca9a4b3-942e-4170-be28-8f79fcb02f9f,9633a11e-b237-4a7b-b500-937b20008dbe,Flex ATX,150.0,300.0,80+ BRONZE,220.0,ATX,0,1,0
72496fd9-978c-4687-9bd2-07e63b189520,2ca8aecb-0f6e-4941-87f2-2f584a5a046a,SFX,100.0,550.0,80+ GOLD,180.0,ATX,0,1,0
340c1f5b-a951-4551-a26a-dd88cba8354c,d0106884-7bd0-4c86-a123-fe1befd7e825,ATX,139.0,750.0,80+ BRONZE,220.0,ATX,1,1,1
03fb3b0a-3c09-41e1-ad30-72923e4812af,51c2e82d-01c1-47b9-9c6d-5798a19ff6bd,ATX,180.0,1000.0,80+ GOLD,200.0,ATX,1,1,1
4ca92f50-2632-4da4-8417-034bf3a0d4e1,dacc5b30-95b1-489e-a56e-441f1f727cd6,ATX,140.0,550.0,80+ BRONZE,,ATX,1,1,1
bd4f8e35-acec-4ea5-96b2-51547524ae67,b1e0b4f0-0522-443b-94a2-309f67623bb7,ATX,140.0,850.0,80+ BRONZE,200.0,ATX,1,1,1
900cd370-62fd-4561-9c69-f2cc2536efcf,d8386c8a-21c4-4479-9020-4bab37846013,ATX,160.0,760.0,80+ PLATINUM,,SFX | SFX-L,0,1,0
28a21b96-7c11-4f45-a8c0-87c83d37116f,396af85d-f126-4894-92a5-4cb49946d05e,ATX,160.0,750.0,80+ GOLD,170.0,ATX,1,1,1
9cb931d5-608e-4312-b0c5-6551d3a983da,924ccee8-981d-4472-b71a-eb9744319c54,SFX,100.0,650.0,80+ PLATINUM,,ATX,0,1,0
d63dac62-70c1-4143-bc46-8466e8b15ce2,faf380e2-a1ce-4442-ad9e-161f70c64d35,ATX,180.0,1200.0,80+ PLATINUM,180.0,ATX,1,1,1
30a542b6-d5ca-4dea-8e55-0223a7a93945,2e071fa3-02bf-430c-ba13-4f0d351ddd16,ATX,160.0,750.0,80+ BRONZE,220.0,ATX,1,1,1
aa8670bf-51f8-4569-a2ff-4b2292044b33,b4c6cd1c-22f8-4268-b8fc-17e120fac5d9,ATX,140.0,550.0,,200.0,ATX,1,1,1
8c7ad56e-0a25-4ed8-aec9-36dbd69cc75d,27e9107f-8ab1-4e5b-8c2f-43cb540c1b2a,ATX,139.0,430.0,80+,220.0,ATX,1,1,1
c12ad813-c1d7-494b-9876-100aa5581e24,81721d18-7067-4bde-8b98-0f9c8cb25af9,ATX,125.0,450.0,80+ WHITE,,SFX | SFX-L,0,1,0
663a64bd-aca0-4ac5-8bdc-cea73143f5c3,11e609ff-a638-4e8b-856b-2eb116615667,ATX,140.0,500.0,80+ BRONZE,,SFX | SFX-L,0,1,0
71d030ab-206c-49a0-a39d-65287d029157,51b2027c-caff-483f-9398-25f2b30cd0d9,ATX,169.0,650.0,80+ GOLD,,SFX | SFX-L,0,1,0
86463cdb-c8e4-4ccc-8e46-da861c6d500e,f302b257-e678-4bb4-b304-cb09ed521e7c,ATX,175.0,1000.0,80+ GOLD,220.0,ATX,1,1,1
6e69dcd8-e7e4-4cec-8372-d4d8804ce6b0,3baf22f5-e281-4045-82ca-d2ac029bb649,ATX,140.0,500.0,,265.0,ATX,1,1,1
ef95d195-9868-4bf1-9d8e-118c01e63f63,710aa4bc-84c4-4176-8d3f-287d510cbb63,ATX,140.0,550.0,80+ BRONZE,223.0,ATX,1,1,1
b88e10a8-0f79-4ee5-b8e6-8f80229337d5,456a564c-2998-4260-b779-ee852852a829,ATX,170.0,850.0,80+ BRONZE,,SFX | SFX-L,0,1,0
422672ef-2c10-4d3c-9143-d1a554f4cc1b,86816bd7-32e5-4493-a219-c70e72d4dec6,ATX,200.0,1500.0,80+ GOLD,250.0,ATX,1,1,1
bc202566-a16c-4786-8125-6b96315f2de0,c1929670-8da8-4ecf-a40c-2e3116279251,ATX,140.0,850.0,80+ GOLD,180.0,ATX,1,1,1
296a196f-8cc8-4cef-9623-80ac8d98ec5c,7dfc704c-2e06-4fd6-9238-b43f5fb47f10,SFX,100.0,450.0,80+ GOLD,,ATX,0,1,0
5f5e884d-751e-4663-95c5-7e9e5acd0f82,924ccee8-981d-4472-b71a-eb9744319c54,ATX,140.0,850.0,80+ GOLD,,ATX,1,1,1
b10437ea-c786-42d5-aa29-583259990d33,b262881a-8595-43df-a786-337394aed5e3,SFX,100.0,750.0,80+ GOLD,,ATX,0,1,0
f00830fb-2615-4684-b88c-bdb88b0376e5,abf2c632-f2b2-4930-85b2-832f5a292234,ATX,200.0,1200.0,80+ PLATINUM,180.0,ATX,1,0,0
cd89fd83-3211-4c64-9d87-b5c4d673462a,c0b0a371-7237-4b22-868d-00f633dc1aa0,ATX/EPS,140.0,650.0,80+ GOLD,,ATX,0,1,0
0d010a73-2bc2-4db2-bf70-9760155a77cc,0caedd51-ca9c-43a7-8f1c-d79ace9df282,ATX,140.0,500.0,80+,,ATX,1,1,1
893c83e4-5d68-4b43-b0fa-6f45418aef4f,d8386c8a-21c4-4479-9020-4bab37846013,ATX,150.0,850.0,80+ GOLD,,SFX | SFX-L,0,1,0
abfa8744-ed36-4132-bb80-262c14c48210,1ebe9a49-611c-4b53-9962-5b7be5046dbf,ATX,140.0,850.0,80+ BRONZE,250.0,ATX,1,1,1
bd0836a5-6ff2-4565-88e5-3f5333772fde,dacc5b30-95b1-489e-a56e-441f1f727cd6,SFX,100.0,650.0,80+ GOLD,,ATX,0,1,0
2eb1efbc-1498-4381-9220-6dbafbf0ad98,5ad972c0-3f07-434f-8b44-07d8a6117ac0,ATX,,350.0,,220.0,ATX,1,1,1
1a451328-6aa4-4f78-93ee-f2eac9dec97a,948b8007-fa96-47ee-aae1-b30ca6758058,ATX,180.0,1000.0,80+ GOLD,160.0,ATX,1,0,0
5ac723e6-c065-4889-b7d5-200ff012d2d8,397a6df3-efca-4fc5-b81f-29c878a9f283,ATX,200.0,2000.0,80+ GOLD,,ATX,1,1,1
3d88de13-e0c4-4f73-a281-9e6dbc92f724,fd263975-75c0-473d-964c-71b1df4ad722,SFX,100.0,550.0,80+ GOLD,180.0,ATX,0,1,0
