cpu_socket,cooler_sockets,cpu_tdp,cooler_height,fan_quantity,fan_size,radiator_size,water_cooled,label
FM2,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA775,100.0,36.0,,,,false,0
LGA2011,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,115.0,123.0,,,,false,0
LGA2011,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA2011|LGA2066,65.0,158.0,,,,false,1
LGA1151,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066|TR4|TRX4,65.0,,,,280.0,true,1
LGA2011,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,145.0,58.0,,,360.0,true,0
AM4,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,65.0,38.0,,,240.0,true,1
LGA1155,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|TR4|TRX4,65.0,,,,240.0,true,1
FM2,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,65.0,157.0,2,120.0,,false,0
LGA1150,AM5|AM4|LGA1851|LGA1700|LGA1151|LGA1200|LGA1150|LGA1156|LGA1155,65.0,64.24,2,120.0,240.0,true,1
STR5,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,350.0,,,,120.0,true,0
LGA2011,AM4|AM5|LGA2011|LGA2066|TR4|TRX4,140.0,155.0,,,,false,1
LGA2066,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700,165.0,118.0,,,,false,0
LGA1151,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,127.0,148.0,,,,false,1
LGA2011,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,140.0,,,,360.0,true,1
LGA1150,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066|TR4|TRX4,84.0,,,,360.0,true,1
LGA1200,AM2|AM3|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|LGA775,125.0,,,,120.0,true,1
LGA1700,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066|TR4|TRX4,125.0,,,,240.0,true,1
TRX4,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,280.0,130.0,,,,false,0
LGA2011,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,105.0,164.0,,,,false,1
AM3+,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,95.0,116.0,2,120.0,240.0,true,0
G34,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066,115.0,145.0,,,,false,0
AM4,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,95.0,158.0,,,,false,0
AM4,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,105.0,100.0,,,,false,1
TR4,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066,180.0,,,,240.0,true,0
LGA2011,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,140.0,,,,240.0,true,1
LGA1151,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066|LGA775,35.0,155.0,,,,false,1
STR5,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066|LGA775,350.0,152.0,,,,false,0
LGA1200,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066|LGA775,125.0,158.0,,,,false,1
FM2+,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,45.0,157.0,,,,false,0
LGA2066,AM4|AM5|LGA1700|LGA1851,112.0,,,,360.0,true,0
AM4,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,65.0,63.0,,,240.0,true,1
STR5,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,350.0,45.0,,92.0,,false,0
LGA2011,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,130.0,56.0,,,,false,0
LGA1200,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,65.0,,,,240.0,true,1
G34,AM2|AM3|AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|AM3+|AM2+|LGA2066,115.0,52.0,2,120.0,240.0,true,0
LGA1700,LGA2011|LGA2066,125.0,26.0,,,,false,0
LGA1151,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066,65.0,,,,240.0,true,1
LGA2011,AM2|AM3|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA775,140.0,154.0,,,,false,0
FM2+,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066,65.0,,,,120.0,true,0
TR4,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,250.0,152.0,,,,false,0
LGA2011,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA775,140.0,135.0,,,,false,0
G34,AM4,115.0,71.0,,,,false,0
FM2+,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA2011|LGA2066,45.0,165.0,,,,false,0
LGA1151,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066,35.0,,,,240.0,true,1
LGA1151,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,73.0,151.0,,,,false,1
LGA2011,AM2|AM3|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|LGA775,80.0,,,,120.0,true,1
LGA2011,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700,140.0,165.0,,,,false,0
AM5,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA2011|LGA2066,65.0,150.0,,,,false,1
LGA2011,AM5|AM4|LGA1700|LGA1851,130.0,78.0,3,120.0,360.0,true,0
LGA1700,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|LGA775,35.0,,,,120.0,true,0
AM4,AM2|AM3|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA2011|LGA2066,65.0,,,,240.0,true,0
FM2+,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066,65.0,,,,240.0,true,0
AM5,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,65.0,,,,360.0,true,1
LGA1151,AM4|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,91.0,154.0,,,,false,1
AM4,TR4|TRX4,65.0,,,,240.0,true,0
LGA2011,LGA775,95.0,14.0,,,,false,0
G34,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,115.0,137.0,,,,false,0
LGA2011,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700,135.0,150.0,,,,false,0
LGA1150,AM2|AM3|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA775,84.0,165.0,,,,false,1
LGA1851,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066|LGA775,65.0,159.0,,,,false,1
LGA1151,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA775,91.0,78.0,,,,false,1
AM3+,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,125.0,65.0,1,420.0,420.0,true,0
LGA1151,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|TR4|TRX4,35.0,,,,120.0,true,1
LGA1151,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,91.0,66.0,,,360.0,true,1
LGA1151,AM4|AM5,95.0,137.0,,,,false,0
LGA1200,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA2011|LGA2066|LGA775,125.0,163.0,,,,false,1
LGA1151,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,35.0,,,,360.0,true,1
LGA1151,AM5|AM4|LGA1851|LGA1700,95.0,102.0,3,120.0,360.0,true,0
LGA1151,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,80.0,154.0,2,120.0,,false,1
AM4,AM2|AM3|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066|LGA775,65.0,167.0,,,,false,0
LGA2011,AM4|AM5|LGA1700|LGA1851,70.0,73.0,3,120.0,360.0,true,0
AM4,AM4|AM5|LGA1700|LGA1851,65.0,68.5,2,120.0,240.0,true,1
LGA1151,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,65.0,100.0,,,,false,1
LGA1700,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,35.0,158.0,,,,false,1
FM2,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,65.0,67.0,,,360.0,true,0
LGA1150,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,80.0,152.0,,,,false,1
LGA1200,AM4|AM5|LGA1700|LGA1851,65.0,62.0,3,120.0,360.0,true,0
LGA1200,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,65.0,113.0,,,,false,1
LGA1700,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,65.0,150.0,,,,false,1
LGA1200,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,65.0,60.0,,,360.0,true,1
AM5,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066,65.0,,,,240.0,true,1
FM2+,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,95.0,47.0,,,120.0,true,0
LGA1151,AM2|AM3|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,80.0,58.0,,,,false,1
LGA1200,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,125.0,140.0,,,,false,1
AM5,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,65.0,54.0,,,,false,0
LGA1151,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA2011|LGA2066,95.0,150.0,,,,false,1
LGA1700,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA2011|LGA2066,125.0,165.0,,,,false,0
LGA2011,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA2011|LGA2066,115.0,,,,240.0,true,1
LGA1851,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|TR4|TRX4,65.0,,,,240.0,true,0
AM4,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|LGA775,65.0,167.0,,,,false,1
FM2+,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,65.0,,,,240.0,true,0
STR5,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|TR4|TRX4,350.0,,,,360.0,true,0
FM2+,AM4|AM5|LGA1366,45.0,122.0,,,,false,0
FM2+,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,65.0,60.0,3,120.0,360.0,true,0
LGA1150,AM5|AM4|LGA1700|LGA1851,88.0,69.0,3,120.0,360.0,true,0
LGA2011,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851,140.0,155.0,,,,false,0
AM3+,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|TR4|TRX4,220.0,56.0,,,280.0,true,0
FM2+,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066|TR4|TRX4,65.0,,,,240.0,true,0
LGA1151,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,95.0,53.0,,,360.0,true,1
LGA2011,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066|LGA775,70.0,154.0,,,,false,1
LGA2011,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066|TR4|TRX4,130.0,55.0,,,360.0,true,1
LGA1200,AM2|AM2+|AM3|AM3+|AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,65.0,68.0,3,140.0,420.0,true,1
LGA1151,AM2|AM3|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA775,65.0,159.0,,,,false,1
LGA2066,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|LGA775,165.0,112.0,,,,false,1
AM4,AM2|AM3|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|LGA775,65.0,165.0,,,,false,0
LGA1700,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1200|LGA1700|LGA1851,65.0,94.5,2,140.0,280.0,true,1
STR5,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,350.0,,,,240.0,true,0
LGA1200,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066,65.0,,,,280.0,true,1
AM4,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,95.0,52.0,,,240.0,true,1
LGA2066,AM2|AM3|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|LGA775,165.0,159.0,,,,false,1
FM2+,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,95.0,45.0,,,,false,0
FM2+,AM4|AM5|LGA1700|LGA1851,95.0,,,,360.0,true,0
AM5,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,170.0,69.0,,,240.0,true,1
LGA2011,AM4|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,140.0,154.0,,,,false,0
LGA1151,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,80.0,58.0,,,240.0,true,1
FM2+,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,65.0,166.0,,,,false,0
LGA2066,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,165.0,63.0,,,,false,0
AM4,AM4|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,105.0,64.0,,,,false,1
AM4,AM4|AM5|LGA1700|LGA1851,65.0,38.0,2,140.0,240.0,true,1
LGA2066,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066,165.0,,,,240.0,true,1
AM4,AM2|AM3|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|LGA775,65.0,159.0,,,,false,0
LGA1151,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,35.0,30.0,,,,false,1
FM2,AM4|AM5,65.0,136.0,,,,false,0
LGA1200,AM1,65.0,70.0,,,,false,0
LGA1150,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,88.0,145.0,,,,false,1
LGA2011,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,115.0,,,,360.0,true,0
AM4,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA775,65.0,125.0,,,,false,1
LGA2011,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,120.0,27.0,,,,false,0
G34,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA2011|LGA2066|LGA775,115.0,163.0,,,,false,0
LGA1200,AM4|AM5,65.0,,2,140.0,280.0,true,0
STR5,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,350.0,153.0,,,,false,0
FM2+,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,65.0,,,,240.0,true,0
AM4,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|LGA775,105.0,160.0,,,,false,1
LGA1151,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066,35.0,158.0,,,,false,1
LGA2011,LGA1700|LGA1851|TR4|TRX4,85.0,165.0,,,,false,0
LGA1150,AM5|AM4|AM3|LGA1851|LGA1700|LGA1151|LGA1200|LGA1150|LGA1155|LGA1156,88.0,80.6,2,120.0,240.0,true,1
AM4,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA2011|LGA2066,105.0,,,,360.0,true,1
LGA2011,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|LGA775,140.0,,,,120.0,true,1
TR4,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA2011|LGA2066|TR4|TRX4,180.0,53.0,,,360.0,true,1
LGA2066,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,140.0,,2,120.0,240.0,true,0
LGA1151,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,95.0,155.0,,120.0,,false,1
FM2,LGA1156|AM5|AM4|LGA1851|LGA1700|LGA1151|LGA1155|LGA1200|LGA1150,65.0,53.0,2,95.0,,false,0
LGA1151,AM5|AM4|AM3|LGA1851|LGA1700|LGA1200|LGA1151|LGA1150|LGA1155|LGA1156|LGA2066|LGA2011,72.0,66.0,3,120.0,360.0,true,1
LGA2011,AM5|AM4|LGA1851|LGA1151|LGA1150|LGA1700|LGA1200|LGA1155|LGA1156,120.0,127.0,2,100.0,,false,0
TR4,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,180.0,166.0,,,,false,0
FM2+,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,65.0,65.0,1,280.0,280.0,true,0
FM2,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,65.0,82.0,,,,false,0
FM2,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066|TR4|TRX4,65.0,,,,360.0,true,0
AM3+,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066|LGA775|TR4|TRX4,95.0,,,,360.0,true,0
LGA2011,AM4|AM5|LGA1700|LGA1851,140.0,68.0,2,140.0,280.0,true,0
LGA2066,AM4|AM5|LGA1151|LGA1200|LGA1700|LGA1851|LGA1150|LGA1155|LGA1156,112.0,151.0,2,120.0,,false,0
LGA1700,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,35.0,37.0,,,,false,0
AM4,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,65.0,,,,240.0,true,1
AM4,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066,65.0,160.0,,,,false,1
LGA1150,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066,84.0,,,,120.0,true,1
AM4,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,95.0,158.0,,,,false,1
FM2+,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|TR4|TRX4,95.0,,,,240.0,true,0
AM4,AM5|AM4|LGA1700|LGA1200|LGA1851,65.0,155.0,1,120.0,,false,1
LGA1151,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,65.0,159.0,,,,false,1
LGA2066,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|LGA775,165.0,,,,140.0,true,1
LGA1700,AM2|AM2+|AM3|AM3+|AM4|FM1|FM2|FM2+|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|LGA775,58.0,155.0,1,120.0,,false,0
LGA2011,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066|TR4|TRX4,130.0,,,,360.0,true,1
LGA1151,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,95.0,,,,240.0,true,1
LGA1150,LGA2011|LGA2066,80.0,67.0,,,,false,0
LGA2011,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,120.0,150.0,1,120.0,,false,0
LGA1200,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,65.0,156.0,,,,false,1
AM5,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,65.0,39.0,,,,false,1
LGA1150,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|TR4|TRX4,88.0,,,,240.0,true,1
LGA2011,AM4|AM5|LGA1700|LGA1851,105.0,57.0,2,120.0,240.0,true,0
LGA1200,LGA2011|LGA2066,65.0,110.0,,,,false,0
LGA2011,AM4|AM5|LGA1700|LGA1851,135.0,59.0,,,360.0,true,0
FM2,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,45.0,30.0,,,,false,0
LGA1150,LGA2011,84.0,28.0,,,,false,0
LGA1700,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,65.0,,,,360.0,true,1
STR5,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA775,350.0,126.0,,,,false,0
LGA1151,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,80.0,155.0,,,,false,1
AM5,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,120.0,69.0,,,,false,0
LGA1151,AM4|AM5|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851,35.0,63.0,,,,false,1
FM2+,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2066|TR4|TRX4,65.0,,,,240.0,true,0
LGA2066,LGA775,165.0,70.0,,,,false,0
LGA1151,AM2|AM3|AM4|AM5|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2066,80.0,,,,240.0,true,1
AM5,AM2|AM3|AM4|FM1|FM2|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2066|LGA775,120.0,,,,240.0,true,0
