cooler_height,case_cooler_clearance,cooler_fan_size,cooler_fan_quantity,radiator_size,case_form_factor,height_difference,label
158.0,145.0,,,,ATX Mid Tower,-13.0,0
154.0,160.0,,,,Micro ATX Mid Tower,6.0,1
159.0,158.0,,,,Micro ATX Mini Tower,-1.0,0
155.0,140.0,,,,Mini ITX Tower,-15.0,0
110.0,70.0,,,,HTPC,-40.0,0
154.0,120.0,,,,Mini ITX Tower,-34.0,0
101.0,165.0,120.0,3,360.0,ATX Mid Tower,64.0,1
156.0,68.0,,,,Mini ITX Tower,-88.0,0
160.0,140.0,,,,Micro ATX Mini Tower,-20.0,0
156.0,155.0,,,,Micro ATX Mid Tower,-1.0,0
161.0,160.0,,,,Micro ATX Mid Tower,-1.0,0
164.0,160.0,,,,ATX Mid Tower,-4.0,0
62.0,58.0,,,360.0,HTPC,-4.0,0
70.0,68.0,,,280.0,Mini ITX Tower,-2.0,0
158.0,160.0,,,,ATX Mid Tower,2.0,1
155.0,164.0,,,,ATX Mid Tower,9.0,1
155.0,172.0,,,,ATX Mid Tower,17.0,1
155.0,163.0,,,,ATX Mid Tower,8.0,1
162.0,138.0,,,,HTPC,-24.0,0
155.0,38.0,,,,Mini ITX Tower,-117.0,0
155.0,70.0,,,,Mini ITX Tower,-85.0,0
66.0,170.0,,,360.0,Micro ATX Mid Tower,104.0,1
160.0,185.0,,,,ATX Mid Tower,25.0,1
45.0,160.0,,,,ATX Mid Tower,115.0,1
170.0,150.0,,,,ATX Mid Tower,-20.0,0
52.0,160.0,,,240.0,ATX Mid Tower,108.0,1
172.0,190.0,,,,EATX Mid Tower,18.0,1
52.0,180.0,,,120.0,ATX Mid Tower,128.0,1
60.0,170.0,,,240.0,ATX Mid Tower,110.0,1
48.0,185.0,,,120.0,ATX Mid Tower,137.0,1
158.0,168.0,,,,Micro ATX Mini Tower,10.0,1
118.0,166.0,,,,ATX Full Tower,48.0,1
129.0,160.0,,,,ATX Mid Tower,31.0,1
158.0,150.0,,,,ATX Mid Tower,-8.0,0
165.0,160.0,,,,ATX Mid Tower,-5.0,0
155.0,150.0,,,,ATX Mid Tower,-5.0,0
75.0,191.0,,,,ATX Full Tower,116.0,1
168.0,155.0,120.0,,,ATX Mid Tower,-13.0,0
165.0,160.0,,,,ATX Mini Tower,-5.0,0
75.0,210.0,,,,ATX Mid Tower,135.0,1
62.0,178.0,,,360.0,ATX Mid Tower,116.0,1
163.0,175.0,,,,ATX Mid Tower,12.0,1
156.0,155.0,,,,ATX Mid Tower,-1.0,0
152.0,70.0,120.0,1,,Mini ITX Tower,-82.0,0
46.0,175.0,120.0,3,360.0,ATX Mid Tower,129.0,1
145.0,181.0,,,,ATX Mid Tower,36.0,1
160.0,150.0,,,,Micro ATX Mid Tower,-10.0,0
159.0,157.0,,,,ATX Mid Tower,-2.0,0
154.0,170.0,,,,ATX Mid Tower,16.0,1
165.0,157.0,,,,ATX Mid Tower,-8.0,0
145.0,170.0,,,,Micro ATX Mid Tower,25.0,1
157.0,47.0,,,,Micro ATX Desktop,-110.0,0
125.0,166.0,,,,Micro ATX Mid Tower,41.0,1
155.0,165.0,,,,ATX Mid Tower,10.0,1
160.0,135.0,,,,Micro ATX Mid Tower,-25.0,0
157.0,140.0,,,,Mini ITX Tower,-17.0,0
160.0,165.0,,,,ATX Mid Tower,5.0,1
168.0,165.0,,,,ATX Mid Tower,-3.0,0
42.0,210.0,,,120.0,ATX Mid Tower,168.0,1
107.0,181.0,120.0,3,360.0,ATX Full Tower,74.0,1
68.0,61.0,,,360.0,Mini ITX Tower,-7.0,0
160.0,50.0,,,,Mini ITX Tower,-110.0,0
130.0,185.0,,,,ATX Mid Tower,55.0,1
82.0,58.0,,,,HTPC,-24.0,0
397.0,163.5,120.0,3,360.0,Micro ATX Mid Tower,-233.5,0
167.0,165.0,,,,Micro ATX Mini Tower,-2.0,0
160.0,158.0,,,,Micro ATX Desktop,-2.0,0
148.0,77.0,,,,Mini ITX Tower,-71.0,0
140.0,185.0,,,,ATX Mid Tower,45.0,1
165.0,77.0,,,,Mini ITX Tower,-88.0,0
66.0,165.0,,,360.0,ATX Mid Tower,99.0,1
158.0,155.0,,,,ATX Mid Tower,-3.0,0
160.0,154.0,,,,Micro ATX Mid Tower,-6.0,0
165.0,160.0,,,,Mini ITX Tower,-5.0,0
160.0,65.0,,,,Mini ITX Tower,-95.0,0
152.0,165.0,,,,ATX Mid Tower,13.0,1
65.0,156.0,,,,ATX Mid Tower,91.0,1
68.0,58.0,,,420.0,HTPC,-10.0,0
154.0,170.0,,,,EATX Mid Tower,16.0,1
172.0,160.0,,,,ATX Mid Tower,-12.0,0
65.0,160.0,,,,ATX Mid Tower,95.0,1
62.0,168.0,,,240.0,EATX Mid Tower,106.0,1
141.0,169.0,,,,ATX Full Tower,28.0,1
123.0,167.0,92.0,1,,ATX Full Tower,44.0,1
148.0,160.0,,,,Micro ATX Mini Tower,12.0,1
167.0,162.0,,,,ATX Mid Tower,-5.0,0
69.0,190.0,120.0,2,240.0,ATX Mid Tower,121.0,1
154.0,61.0,,,,Mini ITX Tower,-93.0,0
159.0,70.0,,,,Mini ITX Tower,-89.0,0
148.0,163.0,,,,ATX Mid Tower,15.0,1
163.0,68.0,,,,Mini ITX Tower,-95.0,0
154.0,95.0,,,,ATX Mid Tower,-59.0,0
159.0,47.0,,,,Micro ATX Desktop,-112.0,0
397.0,170.0,120.0,3,360.0,ATX Mid Tower,-227.0,0
54.0,185.0,,,420.0,Micro ATX Mid Tower,131.0,1
52.0,180.0,,,240.0,ATX Mid Tower,128.0,1
158.0,150.0,,,,Micro ATX Mini Tower,-8.0,0
158.0,120.0,,,,Mini ITX Tower,-38.0,0
160.0,70.0,,,,HTPC,-90.0,0
145.0,167.0,,,,ATX Mid Tower,22.0,1
155.0,47.0,,,,Micro ATX Desktop,-108.0,0
57.0,175.0,120.0,2,240.0,Micro ATX Mid Tower,118.0,1
159.0,160.0,,,,ATX Mid Tower,1.0,1
158.0,185.0,,,,ATX Mid Tower,27.0,1
157.0,61.0,,,,Mini ITX Tower,-96.0,0
170.0,169.0,,,,ATX Mid Tower,-1.0,0
132.0,68.0,,,,Mini ITX Tower,-64.0,0
53.0,170.0,95.0,2,,ATX Mid Tower,117.0,1
159.0,70.0,,,,Mini ITX Tower,-89.0,0
159.0,164.0,,,,Micro ATX Desktop,5.0,1
166.0,135.0,,,,Micro ATX Mid Tower,-31.0,0
157.0,155.0,,,,Micro ATX Mini Tower,-2.0,0
160.0,57.0,120.0,1,,Micro ATX Desktop,-103.0,0
150.0,83.0,,,,Mini ITX Tower,-67.0,0
158.0,68.0,,,,Mini ITX Tower,-90.0,0
155.0,180.0,,,,ATX Mid Tower,25.0,1
154.0,70.0,,,,HTPC,-84.0,0
55.0,165.0,,,,EATX Mid Tower,110.0,1
160.0,68.0,,,,Mini ITX Tower,-92.0,0
157.0,83.0,,,,Mini ITX Tower,-74.0,0
75.6,170.0,130.0,1,,ATX Mid Tower,94.4,1
158.0,159.0,,,,Micro ATX Mini Tower,1.0,1
156.0,110.0,,,,Mini ITX Tower,-46.0,0
166.0,83.0,,,,Mini ITX Tower,-83.0,0
159.0,83.0,120.0,1,,Mini ITX Tower,-76.0,0
165.0,158.0,,,,Micro ATX Mini Tower,-7.0,0
79.0,182.0,,,360.0,ATX Mid Tower,103.0,1
155.0,170.0,,,,ATX Mid Tower,15.0,1
53.0,165.0,,,360.0,ATX Mid Tower,112.0,1
60.0,170.0,,,,ATX Mid Tower,110.0,1
160.0,146.0,,,,HTPC,-14.0,0
161.0,160.0,120.0,2,,ATX Mid Tower,-1.0,0
154.0,160.0,,,,ATX Mid Tower,6.0,1
47.0,165.0,,,360.0,ATX Mid Tower,118.0,1
78.0,61.0,,,240.0,Mini ITX Tower,-17.0,0
157.0,165.0,120.0,2,,ATX Mid Tower,8.0,1
59.0,185.0,,,240.0,ATX Mid Tower,126.0,1
148.0,170.0,,,,ATX Mid Tower,22.0,1
158.0,190.0,,,,ATX Mid Tower,32.0,1
56.0,150.0,,,280.0,Micro ATX Mid Tower,94.0,1
25.0,205.0,,,,ATX Full Tower,180.0,1
159.0,88.2,120.0,1,,ATX Mid Tower,-70.8,0
153.0,70.0,,,,Mini ITX Tower,-83.0,0
158.0,155.0,,,,ATX Mid Tower,-3.0,0
160.0,82.0,,,,Micro ATX Mini Tower,-78.0,0
160.0,185.0,,,,ATX Mid Tower,25.0,1
60.0,160.0,,,,ATX Mid Tower,100.0,1
150.0,50.0,,,,Mini ITX Tower,-100.0,0
157.0,163.0,,,,ATX Mid Tower,6.0,1
65.0,165.0,,,,ATX Mid Tower,100.0,1
148.0,176.0,120.0,,,ATX Mid Tower,28.0,1
155.0,140.0,,,,Mini ITX Tower,-15.0,0
155.0,170.0,,,,ATX Mid Tower,15.0,1
158.0,155.0,,,,ATX Mid Tower,-3.0,0
150.0,77.0,,,,Mini ITX Tower,-73.0,0
130.0,165.0,,,,ATX Mid Tower,35.0,1
60.0,180.0,,,,EATX Mid Tower,120.0,1
157.0,65.0,,,,Mini ITX Tower,-92.0,0
70.0,185.0,,,,ATX Mid Tower,115.0,1
86.0,185.0,,,,ATX Mid Tower,99.0,1
81.0,70.0,120.0,3,360.0,HTPC,-11.0,0
158.0,200.0,140.0,2,,Mini ITX Tower,42.0,1
148.0,70.0,,,,HTPC,-78.0,0
165.0,150.0,,,,ATX Mid Tower,-15.0,0
152.0,185.0,,,,ATX Mid Tower,33.0,1
166.0,165.0,,,,ATX Mid Tower,-1.0,0
48.0,166.0,,,120.0,ATX Mid Tower,118.0,1
125.0,185.0,120.0,3,360.0,ATX Mid Tower,60.0,1
58.0,157.0,,,240.0,Micro ATX Mini Tower,99.0,1
161.0,155.0,,,,ATX Mid Tower,-6.0,0
158.0,155.0,,,,Mini ITX Tower,-3.0,0
158.0,155.0,,,,Micro ATX Mid Tower,-3.0,0
118.0,170.0,,,,ATX Mid Tower,52.0,1
158.0,77.0,,,,Mini ITX Tower,-81.0,0
77.7,68.0,120.0,3,360.0,Mini ITX Tower,-9.7,0
165.0,45.0,,,,Mini ITX Tower,-120.0,0
156.0,185.0,,,,ATX Mid Tower,29.0,1
158.0,45.0,120.0,2,,Mini ITX Tower,-113.0,0
159.0,170.0,,,,ATX Mid Tower,11.0,1
160.0,55.0,,,,Mini ITX Tower,-105.0,0
159.0,75.0,,,,Micro ATX Mini Tower,-84.0,0
55.0,163.0,,,360.0,ATX Mid Tower,108.0,1
65.0,210.0,,,240.0,Micro ATX Mini Tower,145.0,1
157.0,190.0,,,,ATX Mid Tower,33.0,1
116.0,165.0,140.0,2,280.0,Micro ATX Mid Tower,49.0,1
169.0,160.0,,,,ATX Mid Tower,-9.0,0
123.0,150.0,,,,ATX Mid Tower,27.0,1
167.0,155.0,,,,ATX Mid Tower,-12.0,0
150.0,70.0,,,,Mini ITX Tower,-80.0,0
157.0,150.0,,,,Micro ATX Mini Tower,-7.0,0
154.0,150.0,,,,ATX Mid Tower,-4.0,0
28.0,190.0,,,,ATX Mid Tower,162.0,1
136.0,160.0,,,,ATX Mid Tower,24.0,1
166.0,150.0,120.0,,,Mini ITX Tower,-16.0,0
148.0,68.0,,,,Mini ITX Tower,-80.0,0
158.0,85.0,,,,Mini ITX Tower,-73.0,0
167.0,70.0,,,,Mini ITX Tower,-97.0,0
153.0,166.0,,,,ATX Mid Tower,13.0,1
154.0,135.0,,,,Micro ATX Mid Tower,-19.0,0
157.0,68.0,,,,Mini ITX Tower,-89.0,0
65.0,190.0,,,360.0,ATX Mid Tower,125.0,1
154.0,190.0,,,,Mini ITX Tower,36.0,1
159.0,110.0,,,,Mini ITX Tower,-49.0,0
158.0,156.0,,,,ATX Mid Tower,-2.0,0
130.0,120.0,,,,Mini ITX Tower,-10.0,0
130.0,83.0,,,,Mini ITX Tower,-47.0,0
60.0,82.0,,,,Micro ATX Desktop,22.0,1
123.0,160.0,92.0,1,,Micro ATX Mid Tower,37.0,1
47.0,170.0,,,360.0,ATX Mid Tower,123.0,1
156.0,185.0,,,,ATX Mid Tower,29.0,1
154.0,162.0,,,,Micro ATX Mid Tower,8.0,1
125.0,83.0,,,,Mini ITX Tower,-42.0,0
167.0,61.0,,,,Mini ITX Tower,-106.0,0
60.0,165.0,,,360.0,ATX Mid Tower,105.0,1
135.0,75.0,,,,Mini ITX Tower,-60.0,0
151.0,120.0,120.0,2,,Mini ITX Tower,-31.0,0
53.0,165.0,,,240.0,Micro ATX Mini Tower,112.0,1
146.0,77.0,,,,Mini ITX Tower,-69.0,0
52.0,190.0,,,240.0,ATX Full Tower,138.0,1
162.0,165.0,,,,ATX Mid Tower,3.0,1
157.0,82.0,,,,Mini ITX Tower,-75.0,0
101.0,81.0,120.0,2,240.0,Micro ATX Slim Tower,-20.0,0
155.0,185.0,,,,ATX Mid Tower,30.0,1
37.0,166.0,,,,ATX Mid Tower,129.0,1
130.0,160.0,,,,Micro ATX Mini Tower,30.0,1
150.0,182.0,,,,ATX Full Tower,32.0,1
59.0,57.0,,,,Micro ATX Desktop,-2.0,0
136.0,165.0,,,,Micro ATX Mini Tower,29.0,1
158.0,110.0,,,,Mini ITX Tower,-48.0,0
166.0,190.0,,,,ATX Full Tower,24.0,1
166.0,175.0,120.0,,,ATX Mid Tower,9.0,1
155.0,70.0,120.0,1,,Mini ITX Tower,-85.0,0
75.6,68.0,130.0,1,,Mini ITX Tower,-7.6,0
152.0,150.0,,,,Micro ATX Mid Tower,-2.0,0
159.0,165.0,120.0,1,,Micro ATX Mini Tower,6.0,1
166.0,162.0,120.0,,,Micro ATX Mid Tower,-4.0,0
156.0,164.0,,,,Micro ATX Desktop,8.0,1
167.0,166.0,,,,ATX Full Tower,-1.0,0
159.0,158.0,,,,ATX Mid Tower,-1.0,0
156.0,170.0,,,,ATX Mid Tower,14.0,1
161.0,180.0,120.0,3,360.0,EATX Mid Tower,19.0,1
158.0,140.0,,,,Micro ATX Mini Tower,-18.0,0
160.0,170.0,,,,ATX Mid Tower,10.0,1
171.0,160.0,,,,Micro ATX Mini Tower,-11.0,0
141.0,90.0,,,,Micro ATX Desktop,-51.0,0
150.0,55.0,,,,Mini ITX Tower,-95.0,0
162.0,160.0,,,,ATX Mid Tower,-2.0,0
45.0,167.0,,,,ATX Mid Tower,122.0,1
60.0,57.0,,,360.0,Mini ITX Tower,-3.0,0
69.0,65.0,120.0,,360.0,HTPC,-4.0,0
60.0,48.0,120.0,1,240.0,Mini ITX Tower,-12.0,0
158.0,165.0,,,,Mini ITX Tower,7.0,1
165.0,163.5,,,,Micro ATX Mid Tower,-1.5,0
159.0,165.0,120.0,,,Micro ATX Mini Tower,6.0,1
62.0,61.0,,,,Mini ITX Tower,-1.0,0
155.0,85.0,120.0,1,,Mini ITX Tower,-70.0,0
166.0,165.0,,,,Micro ATX Mini Tower,-1.0,0
61.85,167.0,120.0,3,360.0,Micro ATX Mini Tower,105.15,1
140.0,68.0,,,,Mini ITX Tower,-72.0,0
164.0,158.0,,,,ATX Mid Tower,-6.0,0
60.0,175.0,120.0,1,240.0,ATX Mid Tower,115.0,1
136.0,165.0,,,,ATX Mid Tower,29.0,1
154.0,165.0,,,,Micro ATX Mini Tower,11.0,1
162.0,161.0,,,,ATX Mid Tower,-1.0,0
157.0,190.0,,,,ATX Mid Tower,33.0,1
122.0,166.0,,,,ATX Mid Tower,44.0,1
93.0,190.0,,,,ATX Full Tower,97.0,1
158.0,77.0,,,,Mini ITX Tower,-81.0,0
125.0,45.0,120.0,3,360.0,Mini ITX Tower,-80.0,0
150.0,120.0,,,,Mini ITX Tower,-30.0,0
143.0,185.0,,,,ATX Mid Tower,42.0,1
160.0,145.0,,,,ATX Mid Tower,-15.0,0
155.0,85.0,,,,Mini ITX Tower,-70.0,0
169.0,160.0,,,,ATX Mid Tower,-9.0,0
27.0,158.0,120.0,3,360.0,Micro ATX Mini Tower,131.0,1
158.0,162.0,140.0,2,,ATX Mid Tower,4.0,1
75.0,166.0,120.0,2,240.0,ATX Full Tower,91.0,1
125.0,67.0,,,,Mini ITX Tower,-58.0,0
47.0,190.0,,,360.0,ATX Mid Tower,143.0,1
154.0,82.0,,,,Micro ATX Mid Tower,-72.0,0
163.0,45.0,,,,Mini ITX Tower,-118.0,0
68.0,114.0,,,,Mini ITX Tower,46.0,1
150.0,70.0,120.0,1,,Mini ITX Tower,-80.0,0
69.0,160.0,120.0,2,240.0,ATX Mid Tower,91.0,1
155.0,120.0,,,,Mini ITX Tower,-35.0,0
163.0,160.0,,,,ATX Mid Tower,-3.0,0
154.0,150.0,,,,Micro ATX Mini Tower,-4.0,0
154.0,166.0,,,,ATX Mid Tower,12.0,1
125.0,185.0,120.0,2,240.0,ATX Mid Tower,60.0,1
157.0,180.0,,,,ATX Mid Tower,23.0,1
73.0,160.0,,,,ATX Mid Tower,87.0,1
160.0,155.0,,,,ATX Mid Tower,-5.0,0
63.0,185.0,,,,ATX Mid Tower,122.0,1
155.0,88.2,120.0,2,,ATX Mid Tower,-66.8,0
397.0,180.0,120.0,3,360.0,ATX Mid Tower,-217.0,0
47.0,170.0,,,240.0,ATX Mid Tower,123.0,1
136.0,47.0,,,,Micro ATX Desktop,-89.0,0
110.0,70.0,,,,HTPC,-40.0,0
170.0,57.0,,,,Mini ITX Tower,-113.0,0
158.0,156.0,,,,Micro ATX Mid Tower,-2.0,0
161.0,55.0,,,,Mini ITX Tower,-106.0,0
53.0,180.0,120.0,3,360.0,ATX Mid Tower,127.0,1
94.0,155.0,240.0,2,240.0,ATX Mid Tower,61.0,1
63.0,70.0,,,,Mini ITX Tower,7.0,1
158.0,150.0,140.0,2,,ATX Mid Tower,-8.0,0
155.0,185.0,,,,Micro ATX Mid Tower,30.0,1
150.0,146.0,,,,ATX Mid Tower,-4.0,0
160.0,85.0,,,,Mini ITX Tower,-75.0,0
157.0,82.0,,,,Micro ATX Mid Tower,-75.0,0
155.0,82.0,,,,Micro ATX Mini Tower,-73.0,0
152.0,160.0,,,,ATX Mid Tower,8.0,1
67.0,160.0,,,,ATX Mid Tower,93.0,1
125.0,77.0,,,,Mini ITX Tower,-48.0,0
157.0,138.0,,,,HTPC,-19.0,0
165.0,161.0,,,,ATX Mid Tower,-4.0,0
60.0,180.0,,,280.0,ATX Mid Tower,120.0,1
157.0,155.0,120.0,2,,ATX Mid Tower,-2.0,0
146.0,70.0,,,,Mini ITX Tower,-76.0,0
123.0,173.0,,,,ATX Mid Tower,50.0,1
145.0,185.0,,,,ATX Mid Tower,40.0,1
150.0,88.2,,,,ATX Mid Tower,-61.8,0
159.0,156.0,,,,ATX Mid Tower,-3.0,0
397.0,180.0,120.0,3,360.0,EATX Full Tower,-217.0,0
166.0,165.0,120.0,,,ATX Mid Tower,-1.0,0
154.0,185.0,,,,ATX Mid Tower,31.0,1
133.0,175.0,,,,ATX Mid Tower,42.0,1
136.0,190.0,,,,ATX Mid Tower,54.0,1
148.0,83.0,,,,Mini ITX Tower,-65.0,0
159.0,70.0,120.0,,,Mini ITX Tower,-89.0,0
159.0,77.0,,,,Mini ITX Tower,-82.0,0
155.0,145.0,,,,ATX Mid Tower,-10.0,0
168.0,110.0,,,,Mini ITX Tower,-58.0,0
159.0,65.0,,,,Mini ITX Tower,-94.0,0
136.0,178.0,,,,ATX Mid Tower,42.0,1
159.0,70.0,,,,Micro ATX Desktop,-89.0,0
56.0,167.0,120.0,2,240.0,ATX Mid Tower,111.0,1
154.0,155.0,,,,ATX Mid Tower,1.0,1
165.0,160.0,,,,ATX Mid Tower,-5.0,0
158.0,159.0,,,,Micro ATX Mid Tower,1.0,1
158.0,70.0,,,,Mini ITX Tower,-88.0,0
94.5,185.0,120.0,1,,ATX Full Tower,90.5,1
160.0,83.0,,,,Mini ITX Tower,-77.0,0
63.0,160.0,,,360.0,ATX Mid Tower,97.0,1
68.0,47.0,,,,Micro ATX Desktop,-21.0,0
157.0,155.0,,,,ATX Mid Tower,-2.0,0
159.0,155.0,,,,Micro ATX Mini Tower,-4.0,0
47.0,165.0,,,,ATX Mid Tower,118.0,1
161.0,110.0,120.0,2,,Mini ITX Tower,-51.0,0
86.0,70.0,,,,Mini ITX Tower,-16.0,0
158.0,81.0,,,,Micro ATX Slim Tower,-77.0,0
150.0,114.0,,,,Mini ITX Tower,-36.0,0
165.0,83.0,,,,Mini ITX Tower,-82.0,0
130.0,185.0,,,,ATX Full Tower,55.0,1
158.0,67.0,,,,Mini ITX Tower,-91.0,0
137.0,182.0,120.0,3,360.0,ATX Mid Tower,45.0,1
65.0,140.0,,,360.0,Micro ATX Mini Tower,75.0,1
37.0,180.0,,,,ATX Mid Tower,143.0,1
105.0,68.0,,,360.0,Mini ITX Tower,-37.0,0
165.0,163.0,,,,ATX Mid Tower,-2.0,0
148.0,170.0,,,,ATX Mid Tower,22.0,1
163.0,160.0,,,,ATX Mid Tower,-3.0,0
155.0,150.0,,,,Micro ATX Mini Tower,-5.0,0
152.0,150.0,120.0,1,,ATX Mid Tower,-2.0,0
158.0,150.0,,,,ATX Mid Tower,-8.0,0
164.0,163.5,,,,Micro ATX Mid Tower,-0.5,0
165.0,140.0,,,,Micro ATX Mini Tower,-25.0,0
159.0,170.0,,,,ATX Mid Tower,11.0,1
161.0,190.0,,,,ATX Mid Tower,29.0,1
86.4,180.0,120.0,3,360.0,ATX Mid Tower,93.6,1
62.0,55.0,,,360.0,Mini ITX Tower,-7.0,0
161.0,185.0,,,,ATX Mid Tower,24.0,1
58.0,175.0,,,240.0,Micro ATX Mini Tower,117.0,1
163.0,140.0,120.0,,,Mini ITX Tower,-23.0,0
160.0,157.0,,,,Micro ATX Mini Tower,-3.0,0
159.0,187.0,,,,ATX Mid Tower,28.0,1
166.0,160.0,,,,ATX Mid Tower,-6.0,0
160.0,150.0,,,,ATX Mid Tower,-10.0,0
60.0,67.0,,,360.0,Mini ITX Tower,7.0,1
125.0,170.0,,,,ATX Mid Tower,45.0,1
151.0,68.0,,,,Mini ITX Tower,-83.0,0
78.0,68.0,,,360.0,Mini ITX Tower,-10.0,0
154.0,165.0,120.0,2,,ATX Mid Tower,11.0,1
75.0,70.0,120.0,2,240.0,Mini ITX Tower,-5.0,0
137.0,75.0,120.0,,360.0,Mini ITX Tower,-62.0,0
105.0,61.0,,,360.0,Mini ITX Tower,-44.0,0
186.0,180.0,120.0,3,360.0,Micro ATX Mini Tower,-6.0,0
38.0,185.0,140.0,2,280.0,ATX Mid Tower,147.0,1
55.0,182.0,,,240.0,ATX Mid Tower,127.0,1
38.0,185.0,140.0,2,240.0,ATX Mid Tower,147.0,1
155.0,67.0,,,,Mini ITX Tower,-88.0,0
68.0,160.0,,,360.0,Micro ATX Mini Tower,92.0,1
160.0,145.0,,,,ATX Mid Tower,-15.0,0
116.0,160.0,140.0,2,280.0,ATX Mid Tower,44.0,1
159.0,150.0,,,,ATX Mid Tower,-9.0,0
153.0,210.0,,,,ATX Mid Tower,57.0,1
30.4,170.0,120.0,3,360.0,ATX Full Tower,139.6,1
71.0,170.0,,,,ATX Mid Tower,99.0,1
157.0,171.0,,,,ATX Mid Tower,14.0,1
168.0,165.0,120.0,,,ATX Mid Tower,-3.0,0
152.0,77.0,,,,HTPC,-75.0,0
62.0,165.0,,,240.0,ATX Mid Tower,103.0,1
151.0,185.0,120.0,2,,ATX Mid Tower,34.0,1
157.0,150.0,,,,Micro ATX Mini Tower,-7.0,0
150.0,70.0,,,,Mini ITX Tower,-80.0,0
165.0,160.0,,,,Micro ATX Mini Tower,-5.0,0
164.0,155.0,,,,Micro ATX Mid Tower,-9.0,0
80.6,75.0,120.0,3,360.0,Micro ATX Mini Tower,-5.6,0
165.0,163.5,,,,Micro ATX Mid Tower,-1.5,0
148.0,170.0,,,,ATX Mid Tower,22.0,1
159.0,140.0,,,,Mini ITX Tower,-19.0,0
162.0,77.0,,,,Mini ITX Tower,-85.0,0
70.0,50.0,,,,Mini ITX Tower,-20.0,0
161.0,110.0,,,,Mini ITX Tower,-51.0,0
42.0,82.0,,,360.0,Micro ATX Desktop,40.0,1
156.0,175.0,,,,ATX Mid Tower,19.0,1
159.0,150.0,,,,Micro ATX Mini Tower,-9.0,0
125.0,70.0,,,,HTPC,-55.0,0
163.0,175.0,,,,ATX Mid Tower,12.0,1
69.0,170.0,,,360.0,ATX Mid Tower,101.0,1
94.0,185.0,100.0,1,,ATX Mid Tower,91.0,1
63.0,170.0,,,240.0,Micro ATX Mid Tower,107.0,1
77.0,165.0,,,,ATX Mid Tower,88.0,1
69.0,165.0,120.0,2,240.0,ATX Mid Tower,96.0,1
123.0,163.0,,,,ATX Mid Tower,40.0,1
60.0,165.0,120.0,1,240.0,Micro ATX Mini Tower,105.0,1
149.0,170.0,,,,ATX Mid Tower,21.0,1
60.0,175.0,,,240.0,ATX Mid Tower,115.0,1
161.0,158.0,,,,ATX Mid Tower,-3.0,0
125.0,160.0,,,360.0,ATX Mid Tower,35.0,1
171.0,169.0,,,,ATX Mid Tower,-2.0,0
165.0,163.0,,,,ATX Mid Tower,-2.0,0
125.0,110.0,,,,Mini ITX Tower,-15.0,0
165.0,160.0,120.0,2,,ATX Mid Tower,-5.0,0
154.0,175.0,,,,ATX Mid Tower,21.0,1
165.0,155.0,,,,Micro ATX Mid Tower,-10.0,0
150.0,170.0,,,,ATX Mid Tower,20.0,1
47.0,165.0,,,360.0,ATX Mid Tower,118.0,1
155.0,160.0,,,,ATX Mid Tower,5.0,1
157.0,156.0,,,,ATX Mid Tower,-1.0,0
155.0,82.0,,,,Micro ATX Desktop,-73.0,0
157.0,174.0,,,,ATX Mid Tower,17.0,1
150.0,140.0,,,,Mini ITX Tower,-10.0,0
165.0,160.0,,,,ATX Mid Tower,-5.0,0
155.0,70.0,,,,Micro ATX Desktop,-85.0,0
52.0,165.0,,,360.0,ATX Mid Tower,113.0,1
154.0,175.0,,,,ATX Full Tower,21.0,1
130.0,165.0,,,,ATX Mid Tower,35.0,1
136.0,200.0,,,,Mini ITX Tower,64.0,1
30.4,185.0,120.0,3,360.0,ATX Mid Tower,154.6,1
154.0,165.0,,,,ATX Mid Tower,11.0,1
82.0,68.0,,3,360.0,Mini ITX Tower,-14.0,0
158.0,68.0,,,,Mini ITX Tower,-90.0,0
160.0,50.0,,,,Mini ITX Tower,-110.0,0
155.0,61.0,,,,Mini ITX Tower,-94.0,0
156.0,165.0,,,,EATX Mid Tower,9.0,1
155.0,50.0,120.0,1,,Mini ITX Tower,-105.0,0
150.0,61.0,,,,Mini ITX Tower,-89.0,0
123.0,50.0,100.0,1,,Mini ITX Tower,-73.0,0
161.0,163.0,,,,ATX Mid Tower,2.0,1
158.0,81.0,120.0,2,,Micro ATX Slim Tower,-77.0,0
153.0,182.0,,,,ATX Mid Tower,29.0,1
154.0,145.0,,,,ATX Mid Tower,-9.0,0
161.0,160.0,,,,ATX Mid Tower,-1.0,0
159.0,155.0,120.0,,,Micro ATX Mini Tower,-4.0,0
62.0,160.0,,,360.0,ATX Mid Tower,98.0,1
65.0,190.0,,,,ATX Full Tower,125.0,1
160.0,77.0,,,,Mini ITX Tower,-83.0,0
166.0,82.0,,,,Mini ITX Tower,-84.0,0
130.0,81.0,,,,Micro ATX Slim Tower,-49.0,0
56.0,165.0,120.0,2,240.0,ATX Mid Tower,109.0,1
166.0,114.0,,,,Mini ITX Tower,-52.0,0
125.0,190.0,,,,ATX Full Tower,65.0,1
166.0,162.0,120.0,,,ATX Mid Tower,-4.0,0
33.0,138.0,,,120.0,HTPC,105.0,1
153.0,160.0,,,,ATX Mid Tower,7.0,1
156.0,170.0,,,,Micro ATX Mid Tower,14.0,1
165.0,160.0,,,,ATX Mid Tower,-5.0,0
65.0,210.0,240.0,1,240.0,Micro ATX Mini Tower,145.0,1
