storage_id,motherboard_id,storage_type,storage_capacity,storage_form_factor,storage_interface,storage_nvme,motherboard_m2_slots,motherboard_pcie_slots,motherboard_pcie_x16_slots,motherboard_pcie_x8_slots,motherboard_pcie_x4_slots,motherboard_pcie_x1_slots,motherboard_pcie_gen3_slots,motherboard_pcie_gen4_slots,motherboard_pcie_gen5_slots,motherboard_pcie_max_gen,motherboard_form_factor,motherboard_ram_type,storage_m2_slot_ok,label
8252d6b8-aed7-4a9a-be6e-4a43579b41bd,4eb068f1-a1dc-4e8b-8fc1-f616ea274087,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,3,1,0,0,2,1,1,1,5.0,ATX,DDR5,1,1
e2004f41-93eb-48f7-9f02-658dde0a64d6,55e4942a-3ddb-46e3-b739-24ff44d99422,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,1,3,2,0,0,1,0,3,0,4.0,Micro ATX,DDR5,1,1
7df9823b-02c8-444e-8c5d-a5d82c91f383,b112ee21-7354-451f-ad57-aa13f4bb0075,SSD,4000.0,m.2-2280,m.2 pcie 5.0 x4,true,,3,2,0,0,1,0,3,0,4.0,ATX,DDR3,0,0
fa7c9aa9-7947-4449-bddd-69ac443ae9fc,dcbb8446-9e6a-4d58-aa42-e08ffe641ef9,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,1,1
c8e30014-fd34-43a5-bc7b-4aaf234eec7d,8cf2d213-988c-41da-b1d6-e57bb210bd8f,SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR3,0,0
79be68af-8e01-4e73-8331-b2050ad63032,102d8560-1e5a-4348-82c4-6e242d85f6cb,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR3,0,0
6c10d348-f8a8-4f18-9ead-dce59c0fe973,163ec59a-ac6d-4530-a90b-e9a91a786a00,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,,4,2,0,1,1,0,4,0,4.0,ATX,DDR3,0,0
2055b47c-ba4c-436a-9eed-4bdb7c6ac5c4,9aee8a2b-bc74-4544-80f1-52e7f4e7459e,SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,1,3,2,0,0,1,0,3,0,4.0,ATX,DDR4,1,1
e9f62b28-581d-4fb0-93fd-078aa2ed9167,d9bd7551-7b66-43cb-826e-07fb9e7184b8,SSD,512.0,m.2-2280,m.2 pcie 4.0 x4,true,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,1,1
5c21e3db-143d-4a91-bae2-28e715d0f329,9233d14f-bdeb-4ebf-999d-850092f14f4e,SSD,512.0,m.2-2280,m.2 pcie 4.0 x4,true,,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,0,0
e9f62b28-581d-4fb0-93fd-078aa2ed9167,8b1be6dd-3839-49c2-b3e5-fef9b33bc74e,SSD,512.0,m.2-2280,m.2 pcie 4.0 x4,true,,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR3,0,0
