motherboard_id,case_id,motherboard_form_factor,case_supported_motherboards,motherboard_ram_type,motherboard_memory_slots,case_form_factor,form_factor_match,label
fd296c80-b15e-4325-ba2d-cc08fa5eb7f6,c5d4205c-72aa-4501-996d-dde29ed06620,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
02674a77-9b71-4266-8062-6fa6d25f1683,f58a046d-11b2-4f79-a212-bfa18bcaf7a7,ATX,EATX | ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
cc2a851f-fc42-4825-a3a2-e125e19d820f,f5d40bdd-192b-4e2f-ab44-c1793a68e5ce,ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
7046457a-950e-4804-8968-6032a1111c21,1f48999a-18bd-479e-b27a-006636cd296e,SSI CEB,ATX | Micro ATX | Mini-ITX,DDR4,8,ATX Mid Tower,0,0
d252cbbc-946c-434a-8a94-b71ecc2d80c3,3df36357-d5cd-460e-8809-701392b3daca,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Mid Tower,1,1
6d8b7b21-6083-44a8-82d4-5b767b195c97,87b25084-4810-429a-9202-2cecac61a205,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
8b313fe3-b40d-4b17-8b2b-930847d91ef2,9ea1d590-b653-418e-808c-fa81ca836745,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mid Tower,0,0
34782783-8f5d-413e-a676-b59ca50069c9,4d9ceb1b-9ed1-4e23-9cb6-8bf8300cb2d5,Micro ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
68e84ad3-98bf-4dae-b892-b1f8808bb604,33fab84e-8ab4-4e13-8512-383e0d586323,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
c6a9344f-d138-4e23-b33c-36940c35fecd,a2860861-094a-46e5-a0e1-3054f63fd26d,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR2,2,ATX Mid Tower,1,1
f8893dbc-3158-490b-8587-f6f9f0e39370,ec6ae4d9-a9e9-4ade-b656-0794cf9139c6,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Mid Tower,0,0
63f3362e-9617-4979-a810-1daaae42d324,9d0fa81e-794e-43a0-b137-094d45037d33,Micro ATX,Micro ATX | Mini-ITX,DDR3,4,Micro ATX Mini Tower,1,1
3f542394-55eb-4bcb-9b7f-ea1d362c67fc,a36839c5-28a4-43e0-9172-8980f7794252,ATX,ATX | Micro ATX | Mini-ITX | EATX,DDR5,4,ATX Full Tower,1,1
1692ae76-7976-4b10-b0dc-1e3c74365ae5,890ce6c9-0d10-4725-b70a-53de028f2d57,SSI CEB,Micro ATX | Mini-ITX,DDR4,8,Micro ATX Mini Tower,0,0
39c79ef4-8d5c-4cb5-9e2b-9f0fdf007063,4f803dbb-b18d-42e1-8b7c-49cdeed38a68,Micro ATX,Micro ATX | Mini-ITX,DDR3,4,Micro ATX Mid Tower,1,1
67298481-ad77-49c9-bf9f-f595d1d76d10,e72d9dd1-eff2-4f94-a05f-39c1ab4d4c92,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
3922e25b-de5c-4910-b4a8-10e15c97fd84,e7a67b6a-6fb7-40f9-8daa-760ab78da287,Micro ATX,Micro ATX | Mini-ITX,DDR3,2,Micro ATX Desktop,1,1
f051f835-03fc-480c-b428-6b3e0400bda7,b5e4a00f-66f1-4741-ba3d-2ae683fc2400,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
a85659b5-2a96-4c3f-9752-7dbea5b513e5,453eaca0-9cf1-4fcb-9c15-64d188ac59e1,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Mid Tower,0,0
169c9ea3-16fe-4128-87dc-65185cdb608d,875882bc-3e40-42e0-99db-02a497198aa6,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
6b999ae9-39a0-4175-8434-141e3a069537,751a4384-3f52-490c-85b5-43251409b960,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Full Tower,1,1
aed7a3c3-2dad-425f-baa5-9206eeb8d450,e45394c6-f666-4560-baf7-f1246ca560e9,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Mid Tower,1,1
ba3b009e-c5e6-401f-bc97-bdf38f32ff52,a9e83e1c-eb52-4e9e-9b7a-92620cf97ce9,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
4ffe3401-7c3f-4517-a43e-f92f87232b75,e9fa2959-9318-4895-a693-73b500355a1a,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
e947a2b1-a5a6-4c2c-a394-428078be0e78,7e30d688-d0fa-4df1-9eb3-6dbd75cc2cd4,ATX,Mini-ITX,DDR4,4,Mini ITX Tower,0,0
16b7ebc9-2c67-4333-9b1c-27463c5bb7b0,2c11d2be-101f-4573-be99-2191fffda30a,Mini ITX,Micro ATX | Mini-ITX,DDR5,2,Micro ATX Mini Tower,0,0
f299a208-b0c4-412d-a65b-1a916e2e3e93,a9368d78-fe74-4967-a828-f47412bced01,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mid Tower,0,0
2e4f50c3-1939-4ca0-8426-fb596d3739f6,fc4c2e97-53de-44f3-866b-40b99f49fc71,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
0d3fe988-d94b-4b8e-b6e9-0b050c88ec91,1b5b0f0b-ded0-45b2-a08d-9fd94cfaed40,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
1172b5c9-04e1-4d60-af99-33b04a26f8e1,782b7b02-c4e5-427a-8a54-e6f21255029c,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
6b30f54a-a71a-4f03-b711-29f0208bba6f,90a5be46-918f-4ae0-9896-97aa90200337,EATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,0,0
fc1951d1-9f76-49bb-b0cd-0eff0f8e79ff,e6e3d555-041f-4426-b669-cdece8799809,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Mid Tower,1,1
6de8698a-1f77-497f-b854-784165699d3c,68df7d72-498f-4aa6-8557-6c13078174e5,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
3187cec0-8d9e-484d-87e1-ec18556395fb,944842fa-f311-4b98-acfc-882e0c6eef02,Micro ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
6a10b833-998c-4f82-bb34-d25b1bd3a30b,601fc3a6-d8dd-4061-8f92-663abd6ba854,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Full Tower,1,1
3c271088-9aee-4ca3-a624-c684ec103df5,fb7e75ca-9af8-490b-a6c9-c06bc0fc2bd3,Micro ATX,Micro ATX | Mini-ITX,DDR4,2,Micro ATX Mini Tower,1,1
61fbb759-611f-43b7-abd1-feea3de0226b,15052a79-5209-4827-86e3-4a7027f23303,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
188c8b9c-d4ba-453d-b373-5272dc700020,b1c8fcc1-566b-41d1-ad63-c5df575ba35d,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mini Tower,0,0
8b713deb-b2a9-442a-bc81-3e1d07be7a87,5f1d417b-df38-40fe-85d1-9a9f940ffd50,Mini ITX,Micro ATX | Mini-ITX,DDR3,2,Micro ATX Mini Tower,0,0
cd4fad6b-2c1a-4287-aa9d-fb0f82f18e78,08239b12-3054-4826-a45d-24b353ef57ff,EATX,ATX | Mini-ITX | Micro ATX,DDR4,8,ATX Mid Tower,0,0
b755797f-1746-4a93-a837-4d069b46c85f,9c11a922-0588-45e6-9d7b-f28c06311085,ATX,ATX | Micro ATX | Mini-ITX,DDR4,8,ATX Mid Tower,1,1
546f7ddf-4152-4185-921e-39fbcc287919,7534e785-fd7b-457b-8255-2748de9a384a,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
e845b850-ffc5-49d6-a477-9c4eadd9423b,c39c2c00-815d-4036-8dbd-596530ffeb2a,XL ATX,ATX | Micro ATX | Mini-ITX,DDR4,8,ATX Mid Tower,0,0
20203674-d608-46c7-90a6-eef94e50fb59,f887f389-2be1-4e99-8f1e-fdb2b8cb98cf,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mini Tower,0,0
50de6a33-7682-44fc-b72d-fbeac2176f18,b7459c95-9585-4aaf-8a04-3c9872a7fcf5,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
c5f16f02-5654-49fb-8cd8-01c640b4c43d,56891729-857b-4606-a555-923b4ed32ec3,Micro ATX,Mini-ITX,DDR3,2,Mini ITX Tower,0,0
aab10d98-a7bc-460b-95be-5b1c8e73be70,52b813cc-18f3-405d-93c4-d8b1226523f5,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
4e16b466-610b-4e22-b291-85263e8cf4ed,220e6430-b81d-44ef-a838-36334295c5a8,ATX,Mini-ITX,DDR4,8,Mini ITX Tower,0,0
9f3b3d52-516b-499b-bd29-c3b346306688,8d796556-959f-45cf-a848-c3dd673d202f,EATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,0,0
25494951-b61b-4acc-a286-821974725ecd,39dd6fff-1afd-4dbd-ba57-b35e993e37ba,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
92fab1b1-66e5-4529-9956-ca967a30476d,c1a4235b-f507-4b21-9db9-445ff70934d2,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
933672f8-4f49-46c0-8a38-b09ed66d8beb,b7fca35a-6226-400a-84d3-df8f5b6f961a,ATX,ATX | Micro ATX | Mini-ITX | EATX,DDR4,4,ATX Full Tower,1,1
8ea2c611-39ba-4811-ac02-3fad25c08cdd,1c0d0235-e554-4b9e-912c-adb02be679cc,Micro ATX,Micro ATX | Mini-ITX,DDR3,2,Micro ATX Mini Tower,1,1
6ee5d621-87ea-482c-9765-84acec529f87,d20d3644-259b-4922-805d-fb4b21032058,Mini ITX,ATX | Micro ATX | Mini-ITX | EATX,DDR3,2,ATX Mid Tower,0,0
d86c1eb0-ab81-47be-aa5c-cccae9b161cb,2730d5dd-9854-430b-be04-0daa65d79f4b,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Mid Tower,1,1
6824bea6-d16c-4162-82a6-cc8b3449ab57,63fd9599-7680-4440-b8a5-8dd4526b0456,ATX,Mini-ITX,DDR4,4,Mini ITX Tower,0,0
77e0ffd9-9f62-4e96-b821-bf60cd4d2fb9,80e7a13f-ad8f-4952-8ae9-e5ba32a2615f,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
6490d2c6-15cf-41c2-9947-ab2d741ccd9f,af6bc043-68a5-4e6f-a632-65fc79050cea,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
0469de69-7f9f-455f-8d67-2a4bed4f316f,348c4459-7ef0-4c03-9679-f9e4741308a9,ATX,ATX | Micro ATX | Mini-ITX,DDR3,4,ATX Mid Tower,1,1
74194eb9-153a-4f9d-b86c-bb1e665c8b10,1cb835c6-01f3-4d4e-a0e5-1d550e8706ea,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Full Tower,1,1
854f9f8c-c4f5-45ff-b339-35d3ddb7143d,ad0ea57c-6340-4cbf-bece-36e9927d10dc,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
0539a911-d76a-4109-9750-8ac82655835c,4b8c2e8e-95cd-4db6-ab30-d8bb402e651c,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
e9121839-92b5-4f46-9269-238a70a952a4,9b80a094-129f-4e5d-83c4-9c6148324c76,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
2f5ba818-7963-4ad5-b8c0-cbca046a679e,5854e697-49e3-4e12-bfaf-ffb76c3ffa84,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Mid Tower,0,0
9654e437-f962-432a-947c-4da36245cba0,bf6cf6bc-fc6e-418e-9744-c0e5c6a5a2a1,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
0314b6ff-5cd6-460d-b1ec-b9caa7225a07,5d8ee164-e0e0-4b54-ba07-904f533c1eb8,EATX,Micro ATX | Mini-ITX,DDR4,2,Micro ATX Mid Tower,0,0
c9c3acc6-5cbc-4b2c-8193-d01696baddd3,ef0d8f87-c324-492d-abe5-a781c9a8b106,ATX,Micro ATX | Mini-ITX,DDR3,4,Micro ATX Mini Tower,0,0
30356f12-9128-4cc2-bde7-4ae15d7bea8b,ece5bf7a-6067-4294-9366-016c3d2f7c45,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Mid Tower,1,1
f3e46f70-65aa-403f-9e4d-6546eae4d290,b7459c95-9585-4aaf-8a04-3c9872a7fcf5,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
f491f00b-c12f-4bb5-afa7-0a38d7328318,1fdfaba5-b5ff-4efe-895c-ed8e31f89334,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
ec594114-12eb-4a20-9f3f-302601bd75cf,fdd0276b-029b-486f-917d-7db97532e65f,SSI CEB,Micro ATX | Mini-ITX,DDR4,8,Micro ATX Mini Tower,0,0
68afe421-6f36-47f0-93d5-b94f19e2916f,245df228-98c3-4e14-b256-1622e591d5d8,ATX,Mini-ITX,DDR4,4,Mini ITX Tower,0,0
e23ed3ef-57bb-469c-bf47-053217785061,0aaeae5d-c1e4-4805-8a3d-22981b4fc4f4,Micro ATX,ATX | Micro ATX | Mini-ITX | EATX,DDR3,4,ATX Mid Tower,1,1
a86348b5-b624-44e4-b6be-deed09eebe06,29824233-5a7f-44b7-9ddb-cb678b82a138,Micro ATX,Mini-ITX,DDR3,2,Mini ITX Tower,0,0
6329c77a-c65e-4ad1-8d22-b3b707958beb,56cba44b-ce78-445f-a209-8b88f0447e33,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Full Tower,0,0
4a33f17f-807e-408a-8387-3e1020416622,a4bbc38b-5290-407f-9b56-7d6411937a34,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
d63021a8-2f22-40ff-a718-01a9c515587c,34d02ec8-4076-4796-ac30-b5626078ffe3,ATX,Micro ATX | Mini-ITX,DDR4,8,Micro ATX Mini Tower,0,0
5484755e-9b41-408a-b538-5b7aff441dff,c185b133-df48-497f-88e7-e1b511899a1a,Mini ITX,Mini-ITX,DDR4,2,HTPC,0,0
8d8b0cbb-b252-423b-9d68-e618a1d9a875,dc2034f7-585b-4090-acaf-533ff8c3f3f8,ATX,Mini-ITX,DDR4,4,Mini ITX Tower,0,0
6e523ad0-6a27-4bb1-aad2-ccb43b15a70a,ece4600d-00ad-438d-9be2-766f85ae7b35,ATX,Mini-ITX,DDR4,8,HTPC,0,0
6a828aec-6294-489b-89ae-9c76099b36de,6a690160-6be1-4d91-a6ec-6394b2138454,EATX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Mid Tower,0,0
9fe02aec-5837-4b53-9f7e-ca382780dc98,42c6b130-5c14-4685-a653-ac7102505534,ATX,Micro ATX | Mini-ITX,DDR5,4,Micro ATX Desktop,0,0
b264033f-759d-4ad8-9d91-bcc249ad1490,7a4ab5e4-d0eb-4232-97ee-c652af2d2531,ATX,ATX | Micro ATX | Mini-ITX,DDR3,4,ATX Mid Tower,1,1
4340eb2f-9173-424e-9ebd-f9192df15241,578f17ba-62da-433b-a256-f8f176698d9e,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR3,2,ATX Mid Tower,0,0
11a6767e-7a58-4566-b7d7-0efb871e1280,a6fd6aef-e913-4c87-87aa-bd938a14c295,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
bde89f0f-455d-43f1-bbdf-4ae59899d392,f972d262-beab-4833-a317-2ff5bcb6f3fa,EATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,0,0
554906d8-9488-4fab-b48b-5f8d6872f3be,d71a27be-6313-477d-9493-c44e0bdb681f,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
2266258e-9875-4052-9417-50a160282e60,6fd88356-e791-4df1-baf3-f56003a809cf,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Full Tower,1,1
266430eb-2b7b-4977-931e-b3c5376b7642,6a060c89-f01c-42dc-ae6a-09155c3a269e,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Full Tower,1,1
cedc1ac7-f4c7-4f30-9d5f-3a7bdd5325b4,d2397d64-d0bd-40cb-aafa-4613d48c5c5d,EATX,Micro ATX | Mini-ITX,DDR5,4,Micro ATX Mini Tower,0,0
0eb293d4-4eeb-4111-adf7-7fa3d83dac92,cd5d28d8-b512-48c9-83c4-6c41eeb69e67,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
86cf8028-c713-4497-841d-d97a65d7d78c,ef76f5d2-0870-4513-8410-0f4bfae48868,ATX,Micro ATX | Mini-ITX,DDR5,2,Micro ATX Mini Tower,0,0
41400f47-4d2d-468d-afa7-f76597abdba5,f87ea145-0071-47d2-83f7-f1f3fec77264,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
46f5089d-42dc-4076-9067-e4ac490075ae,57f74227-06b0-4ab4-928b-19be0bf5a989,ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
cf84ea23-557d-41be-9d54-36c30548390e,2fdafb20-cc9e-4796-a43b-f323d081cd6a,Micro ATX,Micro ATX | Mini-ITX,DDR3,2,Micro ATX Mid Tower,1,1
7dd67ac0-df01-4c9a-83e8-dacabc3c1ef4,7d18b0eb-596f-443e-983c-543640795669,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
1837ba68-683a-41da-9ab3-cfd986bc5dfc,ec6ae4d9-a9e9-4ade-b656-0794cf9139c6,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
5a61cb1a-9432-4ca9-b5e0-c622d8129e7a,75012bae-da1a-464e-8a7e-bbbcf901dd49,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
b6abf5f9-b567-4556-9bc5-682292c97883,7c5a5a19-8883-47ba-90fd-cf4c53ae40b4,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
340e50d8-def3-4994-96e9-6dfdb87f76f9,0cf19806-5ab5-4176-ae7d-8df04126fd32,ATX,Mini-ITX,DDR4,4,Mini ITX Tower,0,0
5a63bac9-3a4e-42ed-b450-45e9c2499f81,10705da9-b010-4bd5-8af8-9eaadb7020da,ATX,Mini-ITX,DDR4,4,Mini ITX Tower,0,0
d88d1fda-d7b2-4df3-b012-484938d06668,f9288b0b-564e-4f4c-b51c-cad9d2a78b10,ATX,Mini-ITX,DDR3,4,Mini ITX Tower,0,0
ae8a2acf-c513-47c7-a745-77fb3acb6f2c,2495184e-0d5a-4dd0-bae3-89b604794b47,Micro ATX,Micro ATX | Mini-ITX,DDR3,4,Micro ATX Mini Tower,1,1
2e95eef4-ae8d-48b7-afc4-27573cdeab21,9b896516-b06e-4cc6-b9a6-747400755b0a,Micro ATX,Mini-ITX,DDR4,4,Mini ITX Tower,0,0
142c5333-ec44-4ef0-aa5f-6233e3ae3113,e2f140d0-60ff-4dc4-973a-072c0f82849b,Mini ITX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,0,0
d75368e9-9f81-40ff-bdba-3e4db8968aec,b18da1f4-3f63-4972-9b47-d832ef6e92c6,ATX,Mini-ITX,DDR4,4,Mini ITX Tower,0,0
53d1ac21-f12f-45a1-adc6-70e0e723f084,c39c2c00-815d-4036-8dbd-596530ffeb2a,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
c8e931d5-673f-4d1d-9b75-15150761c4bf,5ddc4529-039f-4df8-9e66-a84fd0c1786f,Mini ITX,Mini-ITX,DDR4,2,Mini ITX Tower,0,0
e018d185-6e41-492b-b29e-ae3bb5ae6035,8e095a58-d96b-4aac-8f6f-e1f74321ae05,Micro ATX,Micro ATX | Mini-ITX,DDR5,4,Micro ATX Mini Tower,1,1
c6729cf0-5638-4bcd-9f57-fba3e4d8ca75,e9b0b6dc-aae1-4e10-a8cb-677bfce73891,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Full Tower,1,1
36ac4444-963f-473f-bfe7-4dff6e2a6b7a,a28309ea-8cd7-4894-8220-0b52c2b65421,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mini Tower,0,0
d1ad4b8b-c0cc-4957-8c2f-95d6493ba645,d2f621b7-21ba-457a-adac-977ec41b03eb,ATX,ATX | Micro ATX | Mini-ITX,DDR5,4,ATX Mid Tower,1,1
bd060a32-54ed-49c3-89e2-be20ef4898d5,fea70567-ae8d-46a9-a97f-832398c94830,Mini ITX,Micro ATX | Mini-ITX,DDR4,2,Micro ATX Mid Tower,0,0
4012e988-3632-4f2c-a997-9eda8527c8ef,62c0a10b-52b6-49e6-89df-11b0449d05d5,Micro ATX,Mini-ITX,DDR5,4,Mini ITX Tower,0,0
53e4e2a8-7e52-407d-af91-96bfdd893599,b9070fc9-ef9c-4f4c-a055-dfb0e3f52cb1,ATX,Mini-ITX,DDR4,8,Mini ITX Tower,0,0
5ff31b5f-70b5-4d2d-b94a-ebe711e5ed4c,b6166829-d06a-4454-b0ae-7057f5a07a14,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR3,4,ATX Full Tower,1,1
480eddab-72a8-456e-b2ff-fe3ce426f70e,518d73aa-2534-4bfa-9396-d554f80ab6a2,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
42c8af99-35ea-40f7-9b78-5844e492f5b8,4b260d0a-efba-4db3-91ec-4d8acc2dd552,Mini ITX,Micro ATX | Mini-ITX,DDR3,2,Micro ATX Mid Tower,0,0
7de8848c-d198-460f-a706-8d9eef138afd,fe44763a-265a-4ed8-bcd5-fa30f99ff4a6,Micro ATX,Micro ATX | Mini-ITX,DDR4,2,Micro ATX Mini Tower,1,1
600d1090-a0b9-43e9-b115-cdbe6bb4e0b0,0e1f6dbd-d1e8-4563-b5e6-e2bb71f5ea36,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR5,2,ATX Mid Tower,1,1
06a8f10e-70cf-465f-a626-463e7735561b,00dd5656-6a3f-4de7-8f23-a79d129f4cbc,ATX,Micro ATX | Mini-ITX,DDR4,8,Micro ATX Slim Tower,0,0
f77717be-9a3d-4f9c-b6b6-4e4d4025eb12,71503272-2de5-4fa6-adad-111fc2db40f5,ATX,Mini-ITX,DDR4,4,Mini ITX Tower,0,0
9fe02aec-5837-4b53-9f7e-ca382780dc98,e7c631db-a287-4cfc-85b3-e686f2feca2c,ATX,Micro ATX | Mini-ITX,DDR5,4,Micro ATX Mid Tower,0,0
d4e44d16-7583-4856-8142-0fedac815e8f,090a600b-ad3c-4280-a660-e5746c43272f,ATX,EATX | ATX | Micro ATX | Mini-ITX,DDR3,4,EATX Mid Tower,1,1
ca1846f9-7d3e-45e7-b77a-7e0da4f868fb,f878867d-6b28-4a3f-85a2-7e67ca90b3a8,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
6af59b7d-2b6b-47ad-babf-4fa9e14b507c,39aa5df4-946a-4eb2-ab09-30e158ef699a,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
0799a194-6672-4736-9183-ffea98656f4d,29912cbb-1ef2-473e-a0c9-b5697f152f10,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR3,4,ATX Mid Tower,1,1
5311f05f-f24f-44c7-85fb-3cd20282716e,1dcd5443-09de-4a82-a551-cfa6b977b529,Mini ITX,Mini-ITX,DDR4,2,Mini ITX Tower,0,0
8bb61129-94d8-4fd0-81da-847582a7e956,0bf3e4fc-7427-4595-a8e4-92ed55fe0f1c,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
c9974d57-0526-4a5a-8d8c-4c33026e939e,f1273780-c123-4df8-888f-ba33ef1b3498,ATX,Micro ATX | Mini-ITX,DDR5,4,Micro ATX Mini Tower,0,0
1ba2d3e1-7e6e-44b5-99b6-5784f00c7200,980df863-4fb1-4ee7-848e-9cce48c5e2ef,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
086a1ac7-8dc2-4806-8d7b-f93388aa1f85,9de86f93-5e99-4a9c-b2de-4e7b854d8218,ATX,Mini-ITX,DDR3,4,Mini ITX Tower,0,0
56d05298-d489-432a-ba19-6ad410d2e4d5,8dfba69d-0863-487f-b512-1f929b024654,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
a436b7cf-5dac-469e-80b5-ddf2f8e06f35,f6ce250c-0647-4469-a57a-44b28bac8bf9,EATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mini Tower,0,0
52ead0b5-f18a-44f3-a164-4e914ffd198a,42c6b130-5c14-4685-a653-ac7102505534,Micro ATX,Micro ATX | Mini-ITX,DDR4,2,Micro ATX Desktop,1,1
4202106c-c42b-4483-864f-3aceb6f530f0,b8783b4f-d98a-4e92-9099-41aa0270814d,Mini ITX,Micro ATX | Mini-ITX,DDR5,2,Micro ATX Mini Tower,0,0
b56903d8-c0c7-4f75-a22a-3b6ae46904a3,df8f0249-b3d0-4e72-ad2f-11892823edfc,Mini ITX,Mini-ITX,DDR3,2,Mini ITX Tower,0,0
5b724e8b-42b0-408a-8144-1b781d360a4e,0e388f53-8d7c-4da0-b9cc-5ff1b1374096,Micro ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
8950f654-5151-46a1-9793-6c801031ec3b,090334a6-3c7c-42e6-9b7c-901b9781f7cd,Micro ATX,ATX | Micro ATX | Mini-ITX | EATX,DDR5,4,ATX Mid Tower,1,1
0cb87ff7-d128-4ca0-8de9-4e287d0ee12f,f33cd063-699a-4669-9a2c-6b30d3b80800,Micro ATX,Micro ATX | Mini-ITX,DDR5,2,Micro ATX Mini Tower,1,1
1e5c752f-c3ea-4e1b-a237-0d624935c406,5c9f33e5-755f-4e82-a735-fc08d579d36e,ATX,ATX | Micro ATX | Mini-ITX,DDR4,4,ATX Mid Tower,1,1
d45089e1-fb5c-438b-a847-784860f12997,2a87aa8b-beb1-4346-b4b6-67d5832d2634,ATX,Micro ATX | Mini-ITX,DDR4,4,Micro ATX Mid Tower,0,0
9caeeabc-3751-4e6c-b75a-723e94e1170e,6e1c2bcd-e646-493c-af18-3c0fbb045672,ATX,ATX | Micro ATX | Mini-ITX,DDR4,2,ATX Mid Tower,1,1
